Gene	Category	DAN	pDNA
ALK	Other	0.122935839071833	0.104631608137734
ALKBH1	Other	0.0252234071415235	0.0902224966968804
ALKBH2	Other	0.345669239514104	0.235285815419751
ALKBH3	Other	-0.16945794632194	-0.220842725647978
ALKBH4	Other	-0.12720169297568	0.00152940615820966
ALKBH5	Other	0.231406354016128	0.20471180115565
ALKBH6	Other	-0.419270737457299	-0.593367738230881
ALKBH7	Other	-1.34639636603282	-1.35565518045638
ALKBH8	Other	0.828897550475917	0.656824460912548
ALLC	Other	0.201460882898828	0.195897242069973
ALMS1	Other	0.163392879803535	0.126861043080989
ALOX12	Other	-0.00713634752580236	-0.244894870875828
ALOX12B	Other	0.143294040235851	0.00368729390151416
ALOX15	Other	0.00909004569956409	0.0505726908356744
ALOX15B	Other	0.197488922054604	0.00423837233099543
ALOX5	Other	0.319186705476068	0.228441191692948
ALOX5AP	Other	-0.20018014161671	-0.472892076711676
ALOXE3	Other	0.304147132996392	0.435177738729591
ALPI	Nonessential	-0.182956358617084	-0.382709014498316
ALPK1	Other	1.00821357276838	1.01896113211804
ALPK2	Other	0.316953547518075	0.0618344173476931
ALPK3	Other	0.164024147102449	0.000958440908465134
ALPL	Other	-0.212683147846254	-0.40787804068835
ALPP	Other	-0.0398968056739377	-0.215785690945958
ALPPL2	Nonessential	0.277606454100501	0.0417802634800651
ALS2	Other	1.76129587505516	1.47000199179447
ALS2CL	Other	0.798396479178854	0.566061044235449
ALS2CR11	Other	0.595195747688989	0.513672932528339
ALS2CR12	Other	0.0939567050613755	0.00347008005393729
ALX1	Other	0.151140165117817	0.219867322726532
ALX3	Nonessential	-0.176702815244935	-0.194257191836764
ALX4	Other	0.125550716345384	0.0903784866998514
ALYREF	Essential	-1.15677986241305	-0.587243409854968
AMACR	Other	-0.19246783862909	-0.460090953708348
AMBN	Other	1.10675935166625	1.16802606048878
AMBP	Other	-0.84026315587324	-0.890789212379251
AMBRA1	Other	-0.554320484700272	-0.250847988074931
AMD1	Other	0.482831383207322	0.671679335158697
AMDHD1	Other	-0.388106298626609	-0.481431760338801
AMDHD2	Other	0.627423334765466	0.469215710425571
AMELX	Nonessential	0.785528796616875	0.582846455481694
AMELY	Other	0.123924533041494	-0.078135151728936
AMER1	Other	0.583270864154943	0.531761852514694
AMER2	Other	0.234061402618759	0.176219205087629
AMER3	Other	0.0128811740517148	0.0361270107580263
AMFR	Other	-0.355502870635101	-0.29418123003992
AMH	Other	0.0344422449523661	-0.0566028491887706
AMHR2	Other	0.639270501516303	0.577164098278093
AMICA1	Other	0.0370230369588784	-0.0887403136130132
AMIGO1	Other	1.06883088551497	0.938336879782378
AMIGO2	Other	-0.0543324577068934	-0.162704844200217
AMIGO3	Other	0.520084578011554	0.258789705039281
AMMECR1	Other	0.984855082453833	0.7953894666226
AMMECR1L	Other	-0.0900647352160206	-0.129498438637577
AMN	Other	0.177977781691659	-0.0398749588149949
AMN1	Other	0.592484642650698	0.626506417593174
AMOT	Other	1.06201993577145	0.918293676664109
AMOTL1	Other	0.0442707061210733	0.0508251852953235
AMOTL2	Other	-0.205112337389116	-0.247704336559655
AMPD1	Other	0.0442236642042	0.17255827161917
AMPD2	Other	1.04028116275773	0.868322328335819
AMPD3	Other	0.227057470436766	0.0531520942422425
AMPH	Other	0.447428719601385	0.4339014550147
AMT	Other	-0.147092310462245	-0.338139781280328
AMTN	Other	0.797574866504784	0.667942634167826
AMY1A	Other	2.88074925044421	3.15798859649757
AMY1B	Other	2.88074925044421	3.15798859649757
AMY1C	Other	2.88074925044421	3.15798859649757
AMY2A	Other	0.89748597427532	1.07709647263929
AMY2B	Other	2.56282541926724	2.82835145741145
AMZ1	Other	0.23334792818444	0.0932822214528592
AMZ2	Other	0.865820222717905	0.867350817864709
ANAPC1	Other	-0.296046467763906	0.56700870380248
ANAPC10	Other	-0.225235506904901	0.305978038644235
ANAPC11	Other	-1.21685790320543	-0.200972678190251
ANAPC13	Other	-0.0205579983410445	0.629037609844127
ANAPC15	Other	0.192780614498082	0.453437753136053
ANAPC16	Other	-0.0306730012411864	0.101271001479368
ANAPC2	Other	-1.25588491459025	-0.505129983989283
ANAPC4	Other	-0.439524988814025	0.481275890437933
ANAPC5	Other	-0.376902364136994	0.218424904926566
ANAPC7	Other	-0.0234664957213828	-0.0204162319122299
ANG	Other	-0.361237693453432	-0.0969729160930788
ANGEL1	Other	0.276118192904058	0.442985192694093
ANGEL2	Other	0.822792097537955	0.698344998289957
ANGPT1	Other	-0.148301811183718	-0.233884141461173
ANGPT2	Other	0.672951502363781	0.730096957415093
ANGPT4	Other	-0.179451569106765	-0.424306148816352
ANGPTL1	Other	0.35142896423511	0.214012174854125
ANGPTL2	Other	0.279268242756252	0.0714487125141655
ANGPTL3	Other	-0.24893049637198	-0.470078575024607
ANGPTL4	Other	-1.01738561565822	-1.04746969312967
ANGPTL5	Other	0.855965259487201	0.802232505844731
ANGPTL6	Other	-0.867779791078888	-0.847093500003038
ANGPTL7	Other	0.581154802248548	0.426447923591341
ANHX	Other	-0.2656560283099	-0.361452939375644
ANK1	Other	0.649171033810796	0.393357897174812
ANK2	Other	0.593621576983532	0.400821437926442
ANK3	Other	0.333745206923257	0.176841206407663
ANKAR	Other	0.211641675494516	0.0664006138985391
ANKDD1A	Other	0.0961602422208362	0.125999794496636
ANKEF1	Other	0.102165618315266	-0.0459155498206779
ANKFN1	Other	0.463642107947989	0.476859129671272
ANKFY1	Other	-0.00505928088989056	-0.207446134582602
ANKH	Other	0.000395508928315117	-0.2824967438934
ANKHD1	Other	-0.163427063509352	-0.105332238135226
ANKHD1-EIF4EBP3	Other	0.421688230212234	0.376178375177875
ANKIB1	Other	0.780061900091193	0.732800341774844
ANKK1	Other	0.140130985663702	-0.0500019319344392
ANKLE1	Other	-0.266987881183623	-0.0405683382409374
ANKLE2	Other	-1.31393050559837	-0.00179376366690856
ANKMY1	Other	0.442695412214407	0.343204466510493
ANKMY2	Other	0.0352268754670213	0.0919429139868198
ANKRA2	Other	-0.998766690042675	-1.00316562712596
ANKRD1	Other	0.418693712988625	0.219025959819105
ANKRD10	Other	-0.634891044062178	-0.831284544770048
ANKRD11	Other	-0.458167564318772	-0.785891292184277
ANKRD12	Other	1.08080618607193	0.913194585185869
ANKRD13A	Other	-0.188230599580863	-0.394454361073473
ANKRD13B	Other	-0.620195666974086	-0.765493009514233
ANKRD13C	Other	0.337650514680367	0.128971024219266
ANKRD13D	Other	-0.818669260126278	-0.867955669721372
ANKRD16	Other	0.795555484064417	0.586803810340896
ANKRD17	Other	-0.62116675478624	-0.248759098384159
ANKRD18A	Other	-0.222092542934033	0.157280743455231
ANKRD2	Other	0.439081642779515	0.336695842067992
ANKRD20A1	Other	1.62744394857156	2.80920270701176
ANKRD20A2	Other	1.62744394857156	2.80920270701176
ANKRD20A3	Other	1.62744394857156	2.80920270701176
ANKRD20A4	Other	1.62744394857156	2.80920270701176
ANKRD22	Other	0.40639409409277	0.545955638424669
ANKRD23	Other	0.326566595253857	0.491974217820534
ANKRD24	Other	0.322562170469934	0.390227391871465
ANKRD26	Other	-0.250386267063499	-0.446609200240424
ANKRD27	Other	-0.479025888246905	-0.530081752337519
ANKRD28	Other	0.910065126189338	0.840325105047238
ANKRD29	Other	0.300523586602585	-0.117842785832906
ANKRD30A	Nonessential	0.433883874129868	0.689796692173478
ANKRD30B	Other	0.304898590751299	0.297544387386715
ANKRD31	Other	0.0571094586521437	0.186389135165785
ANKRD32	Other	0.874743169002957	0.857785247380989
ANKRD33	Other	0.467325061778184	0.406913739097527
ANKRD33B	Other	0.468744519926728	0.206647142216921
ANKRD34A	Other	-0.310800350359759	-0.338546991164977
ANKRD34B	Other	1.07559846579537	1.03165212493453
ANKRD34C	Other	0.49255229878295	0.297504503833228
ANKRD35	Other	-0.10676977484354	-0.174720178721548
ANKRD36	Other	-0.59790669842664	0.212129523067297
ANKRD37	Other	0.36991995366378	0.00866666269911365
ANKRD39	Other	-0.438084237000556	-0.280859972271572
ANKRD40	Other	-0.295399057214592	-0.0979500387134357
ANKRD42	Other	0.604659206308325	0.426112200778652
ANKRD44	Other	0.359779842691836	0.365353506160673
ANKRD45	Other	0.684897539668532	0.54041063150871
ANKRD46	Other	0.213878468945016	0.168514768372828
ANKRD49	Other	-0.998688335982764	-0.358380065182047
ANKRD50	Other	1.04280843344151	0.854257853073418
ANKRD52	Other	-0.370618610929541	0.147705385295353
ANKRD53	Other	-0.377037117028165	-0.381810241642332
ANKRD54	Other	-0.575693006571485	-0.306744929703787
ANKRD55	Other	0.668841690901244	0.692777248880006
ANKRD6	Other	0.324093624524303	0.194419970307042
ANKRD61	Other	0.18120578270451	0.188912860225374
ANKRD62	Other	0.502899921106329	0.263850759381139
ANKRD65	Other	0.303491723756691	0.0916879308402892
ANKRD66	Other	0.215150524855112	-0.0218413823060778
ANKRD7	Other	0.153761321727048	0.31542827751977
ANKRD9	Other	0.199675747700061	-0.150294394418957
ANKS1A	Other	0.821823847018201	0.417265159527003
ANKS1B	Other	0.576844512657331	0.610686493561076
ANKS3	Other	0.147903595618842	0.297369488588556
ANKS4B	Other	1.12894507894656	1.1295341377016
ANKS6	Other	-0.267995265473237	-0.128515485440063
ANKZF1	Other	0.380327969940834	0.297467202430708
ANLN	Other	-0.789089283972358	-0.0373556660694496
ANO1	Other	0.0494391662266676	-0.178050456795842
ANO10	Other	1.06093902533413	0.803953391528302
ANO2	Other	0.449016222968162	0.375191265167939
ANO3	Other	1.05134943865966	0.846871212432815
ANO4	Other	1.0018126903428	0.949599741462993
ANO5	Other	-0.00211169994427431	-0.0161207640811848
ANO6	Other	0.956343138271728	0.908814908650762
ANO7	Other	0.778279352095908	0.567496417344352
ANO8	Other	-0.20067686777361	-0.302947269056653
ANO9	Other	0.355081848832678	0.0300849917680019
ANP32A	Other	0.528806596877428	0.692620355537291
ANP32B	Other	-0.1103816730207	0.132072328810307
ANP32D	Other	0.473382660387594	0.415287939379053
ANP32E	Other	0.395565969253632	0.353129607373829
ANPEP	Other	0.498861152578123	0.418008021877095
ANTXR1	Other	-0.136550362899741	-0.217597582017777
ANTXR2	Other	0.439007977909539	0.238658015667149
ANTXRL	Nonessential	0.773418574909705	0.87392901817081
ANXA1	Other	-0.0343456625106108	0.0710271104195662
ANXA10	Other	0.217206156643975	0.175105828825901
ANXA11	Other	0.746257146491521	0.710221086167323
ANXA13	Other	-0.614705331754926	-0.849070354615461
ANXA2	Other	0.811329611410077	0.684220913151822
ANXA2R	Other	0.589727044131344	0.529809882282577
ANXA3	Other	0.305456496235394	0.170990472946563
ANXA4	Other	0.189523675690878	-0.00506112122208485
ANXA5	Other	0.793989649393893	0.680240321853974
ANXA6	Other	-0.0485954568634482	-0.172101178962974
ANXA7	Other	0.202808847653737	0.378224157792336
ANXA8	Other	-0.0829424344736686	-0.309884133028645
ANXA8L1	Other	0.0321856992781482	0.0948442656891484
ANXA9	Other	0.236741975605636	0.126924306066939
AOAH	Other	0.458715885365762	0.1399486099028
AOC1	Other	0.621706983383192	0.479882440595054
AOC2	Other	0.137089601686331	0.295061923000252
AOC3	Other	-0.50066072893244	-0.329901384606252
AOX1	Other	0.986326836971847	0.683392650342723
AP1AR	Other	0.394707890169965	0.518806908100205
AP1B1	Other	0.510070187309322	0.434173382065416
AP1G1	Other	0.817078373560119	0.497112355822482
AP1G2	Other	-0.805336253358166	-0.551369004507859
AP1M1	Other	0.462825601411259	0.45405516119559
AP1M2	Other	0.0465955751919028	0.0711425782701838
AP1S1	Other	0.101539782437719	0.240107625248719
AP1S2	Other	1.33559643807271	0.918447992193242
AP1S3	Other	0.344036628171381	0.395480212611335
AP2A1	Other	0.466781893081406	0.355566703287575
AP2A2	Other	0.151870990875519	-0.148178241663674
AP2B1	Other	0.55135521050526	0.719587865814864
AP2M1	Other	-0.000226275963077255	1.02039409326595
AP2S1	Other	-0.449831635473452	0.244674245574088
AP3B1	Other	0.0484785480473418	0.10742847678977
AP3B2	Other	0.408195055736165	0.283846677641962
AP3D1	Other	-0.206201924513445	-0.371008516330999
AP3M1	Other	0.571320288559749	0.751929912235517
AP3M2	Other	1.05572976212492	1.079691512584
AP3S1	Other	0.0909481990565766	0.184616913289008
AP3S2	Other	0.39045267463258	0.541899718180097
AP4B1	Other	0.213171229180562	0.0960245853797758
AP4E1	Other	0.396963486915829	0.397081811345122
AP4M1	Other	0.237086532208702	0.0871156995627524
AP4S1	Other	0.235192209983696	0.483453896015921
AP5B1	Other	0.144575230817239	0.102292207459101
AP5M1	Other	-0.0331367334952109	-0.129845512396593
AP5S1	Other	0.295150706172312	0.224889183214527
AP5Z1	Other	-0.311866813225039	-0.459129884077716
APAF1	Other	0.574095344602474	0.400587321824367
APBA1	Other	0.617109728495665	0.473699724303712
APBA2	Other	-0.0920131847812513	0.0153572298962675
APBA3	Other	-0.308905922767305	-0.627816224244299
APBB1	Other	0.284170465849107	-0.00516497386395138
APBB1IP	Other	0.315607402407062	0.264588474209181
APBB2	Other	0.862199262456375	0.833175120900653
APBB3	Other	1.23818127354758	1.27823235293979
APC	Other	-0.109821272426248	0.289246388424811
APC2	Other	0.431329008181583	0.231140144343004
APCDD1	Other	0.0267305341142322	-0.288130161820307
APCDD1L	Other	0.214297084997361	-0.016871477532692
APCS	Other	0.236568939766126	0.34100972520683
APEH	Other	0.146485444819088	0.161549960261239
APEX1	Other	0.150350015667005	0.166530973722993
APEX2	Other	-0.133442253945804	-0.175245760335722
APH1A	Other	-0.0458633198666861	-0.215563451278642
APH1B	Other	0.34163692921942	0.222738150846217
API5	Other	-0.315919913840394	-0.23009934321384
APIP	Other	-0.152498644818053	-0.259731046145482
APITD1	Other	0.954209934725724	1.35147550430259
APITD1-CORT	Other	0.954209934725724	1.35147550430259
APLF	Other	0.539639662113539	0.487973393560244
APLN	Other	1.04317427734451	0.637294414638285
APLNR	Other	-0.0503124241819357	-0.156285136679516
APLP1	Other	0.371853456020501	0.309789826775871
APLP2	Other	0.303837745359396	0.172979119265989
APMAP	Other	-0.11557169699977	-0.119819895515153
APOA1	Other	0.287198020467232	0.0573991716170734
APOA1BP	Other	0.0870371371137879	0.307715258816539
APOA2	Other	1.35146834028734	1.22845116295067
APOA4	Nonessential	0.710899820938148	0.464188693742578
APOA5	Other	-0.00150152517807194	-0.249831181655447
APOB	Other	0.56110851160833	0.527952154926133
APOBEC1	Nonessential	1.15987728384806	1.12734708997571
APOBEC2	Other	0.058652109547153	-0.0234846707543548
APOBEC3A	Other	-0.2644941545298	-0.139140035293973
APOBEC3B	Other	0.724549625767123	0.889436793505444
APOBEC3C	Other	0.789443481684446	0.758995738265337
APOBEC3D	Other	0.372835216879937	0.643233378531923
APOBEC3F	Other	0.670426366437213	0.798761317361201
APOBEC3G	Other	-0.457385729005354	-0.373177051477167
APOBEC3H	Other	-0.031007639973715	-0.159033658163475
APOBEC4	Other	0.698225294029394	0.590764946083966
APOBR	Other	0.0322396102142541	0.0660944089833008
APOC1	Other	-0.0431672955099761	0.127492077673313
APOC2	Other	0.516392579651686	0.652964945937413
APOC3	Other	0.351097731349286	0.0336621578154495
APOC4	Other	1.21333120024131	1.06459351940837
APOD	Other	0.0346763827006515	0.0145473768185577
APOE	Other	-0.275385878441125	-0.529815546140511
APOF	Nonessential	0.54530384377679	0.53090504782322
APOH	Other	0.73420875868583	0.701332060441296
APOL1	Other	0.646270217912848	0.630665259687553
APOL2	Other	-0.303689195616931	-0.375091506249003
APOL3	Other	-0.113805043967258	-0.0384875744101427
APOL5	Other	0.274910565664989	0.331511966960848
APOL6	Other	0.128865943217386	-0.0460864818559664
APOLD1	Other	-0.767756050624532	-0.796587373732267
APOM	Other	0.572046564990851	0.539609231457562
APOO	Other	0.46120298684085	0.372131700994777
APOOL	Other	-0.271864245419676	-0.174257944104784
APOPT1	Other	0.292301642110778	0.158458882915331
APP	Other	-0.449937797235953	-0.498581549675421
APPBP2	Other	0.0680839309380224	0.220989643218632
APPL1	Other	0.14873089884782	-0.115606158624092
APPL2	Other	0.762822872077049	0.584497074004896
APRT	Other	0.244536223569967	0.216984837958601
APTX	Other	0.249410270092426	0.236007792088722
AQP1	Other	-0.370680023308935	-0.597244955598394
AQP10	Other	0.170708615561544	0.301460762859259
AQP11	Other	0.55220067252856	0.27948754954432
AQP12B	Other	-0.101692593226407	-0.0727332359454655
AQP2	Other	-0.645519258764711	-0.662227455555789
AQP3	Other	-0.498455572479021	-0.472082401184103
AQP4	Other	0.267433437602724	-0.0184226067011418
AQP5	Other	0.290301290962049	0.215820613586242
AQP6	Other	-0.237773697144381	-0.234477063730764
AQP7	Other	-0.0372365013876525	0.455164614785141
AQP8	Nonessential	0.018780018821166	-0.0467404056864874
AQP9	Other	0.566549698008041	0.667899139511777
AQR	Essential	-0.636865064508722	0.162145386034069
AR	Other	-0.111632945091542	-0.155137774744763
ARAF	Other	0.260496257059631	0.160673397917425
ARAP1	Other	-0.150380578056006	-0.269624527490125
ARAP2	Other	0.312457100778587	0.0129774045393738
ARAP3	Other	0.36757993984857	0.232505719871798
ARC	Other	-0.478985766856426	-0.730247453652053
ARCN1	Essential	-0.418068127570934	0.339879077311196
AREG	Other	-0.224173635307578	-0.266107983424372
AREL1	Other	0.321912467105321	0.379068215205054
ARF1	Other	-0.347944871510884	0.175243009284812
ARF3	Other	0.454549786234817	0.548659214620068
ARF4	Other	0.130761267733726	0.472823324556241
ARF5	Other	0.0677089717460272	0.278199436847745
ARF6	Other	-0.118350748881257	0.496270746398197
ARFGAP1	Other	0.120405298968526	-0.198340868220332
ARFGAP2	Other	0.239178904279582	0.200115644520175
ARFGAP3	Other	0.71657638357002	0.482282964004886
ARFGEF1	Other	0.242777219964715	0.222447698889499
ARFGEF2	Other	0.312924569915836	0.312141556910664
ARFIP1	Other	0.187006296600956	0.107094747032539
ARFIP2	Other	-0.153976977512544	-0.240680829182961
ARFRP1	Other	-0.00991600630641058	0.11348831501497
ARG1	Other	0.200323570095419	0.00854623523544504
ARG2	Other	1.1746198744921	1.04761361025937
ARGFX	Nonessential	-0.583711172815369	0.503880968788093
ARGLU1	Other	-0.342892526202861	0.302446605999447
ARHGAP1	Other	0.20172621789426	0.207270708818596
ARHGAP10	Other	0.276196493838936	0.489634009886846
ARHGAP11A	Other	1.34464885577358	1.58141894556048
ARHGAP11B	Other	1.43474959408862	1.79745638458399
ARHGAP12	Other	0.465593239034477	0.509631950781021
ARHGAP15	Other	1.10485794341838	1.08780609200657
ARHGAP17	Other	0.988180708866117	0.65614565826945
ARHGAP18	Other	-0.114193090335064	0.00156496537544384
ARHGAP19	Other	0.992760234748395	0.927518140278988
ARHGAP20	Other	0.149829387686924	-0.139807204744533
ARHGAP21	Other	0.429931092438527	0.614147587339482
ARHGAP22	Other	0.474004409475487	0.195740859281017
ARHGAP23	Other	-0.150982796812551	0.286507160871204
ARHGAP24	Other	0.372429619052631	0.201760829237628
ARHGAP25	Other	0.755652619415331	0.708360796804252
ARHGAP26	Other	-0.415438210018052	-0.60521674255971
ARHGAP27	Other	-0.226815850906321	-0.308140352992315
ARHGAP28	Other	-0.0373789090899009	-0.112551443774077
ARHGAP29	Other	0.694999167012676	0.734021073604639
ARHGAP30	Other	-0.210559415184643	-0.487967813390363
ARHGAP31	Other	-0.0695269158913984	-0.0651514961605851
ARHGAP32	Other	0.495186908275609	0.393285494512491
ARHGAP33	Other	0.514142507966791	0.56382152535865
ARHGAP35	Other	0.811906790012472	0.68947842114277
ARHGAP36	Other	-0.0958821468802981	-0.280460536832754
ARHGAP39	Other	0.492040258783447	0.240023531261308
ARHGAP4	Other	-0.702652090333484	-0.721855434334619
ARHGAP44	Other	0.528817041733297	0.270478494027418
ARHGAP5	Other	-0.128916105172585	0.225098032486183
ARHGAP6	Other	0.557026173183729	0.367087698882987
ARHGAP8	Other	0.927502312769772	0.928886932551405
