Gene	Category	DAN-G-311Cas9 Rep A p6	DAN-G-311Cas9 Rep B p6	DAN-G-311Cas9 Rep C p6	DAN-G-311Cas9 Rep D p6
RPUSD1	Other	0.250290236445191	0.222968458288021	0.248690246074944	0.294615408794279
RPUSD2	Other	-0.35675460164029	-0.124582597277348	-0.19225750836905	-0.439703054008941
RPUSD3	Other	-0.113097938562012	-0.183520977960313	-0.277686370570732	-0.059110180451944
RPUSD4	Other	-0.217956539269757	-0.273419805701634	-0.216399404196717	-0.306412105159207
RQCD1	Other	-0.819255310896349	-0.741866729871152	-0.884805029819452	-0.91546186639208
RRAD	Other	0.187972041163573	0.0364487830729747	0.0168703278266804	0.0691718665502956
RRAGA	Other	-0.842055374661873	-0.963194915006428	-0.888239420779837	-0.832806761266121
RRAGB	Other	0.00981293246700982	0.24105285708561	0.132845458118811	0.0751373163209628
RRAGC	Other	-0.666574718734727	-0.730365616447304	-0.710820178047271	-0.719099593388035
RRAGD	Other	-0.122720646362338	-0.289414653111692	-0.276883247417277	-0.108975512575826
RRAS	Other	0.00468171237958581	-0.181718333506284	0.242687077309079	-0.0420934210060028
RRAS2	Other	0.121736721909768	0.107962246220623	0.143783868041311	0.089532239260631
RRBP1	Other	-0.0753321965325141	-0.031598373886095	-0.0454727398356312	0.00373973597013835
RREB1	Other	-0.15296194271635	-0.126494213612177	-0.0913580509624241	-0.0501927199124396
RRH	Other	0.0559085209829302	0.271008547264686	0.15992776694005	0.126795170902863
RRM1	Essential	-1.1065691115633	-1.1710957363292	-0.880302532210526	-1.23305705160417
RRM2	Other	-1.53882664077736	-1.36334972506454	-1.42322868136902	-1.5486884521335
RRM2B	Other	0.183487879027934	0.143216969327059	0.107958081884973	0.137847756619571
RRN3	Other	-1.10478520849421	-1.09601425982246	-1.09050645395115	-0.934368718172862
RRNAD1	Other	-0.0109602168916532	-0.145883157770102	-0.051564463676352	-0.133128735878423
RRP1	Other	-0.403063597028231	-0.49352169063469	-0.36767414720471	-0.604102678010843
RRP12	Other	-0.810408902817905	-0.70970620647001	-0.896840007995858	-0.857279731076341
RRP15	Other	-0.602667476084925	-0.709232851354802	-0.735054684253741	-0.751518923156507
RRP1B	Other	0.0218503336572644	0.0824104937617114	0.196729441856272	0.0691679964513143
RRP36	Other	-0.0664216007531544	-0.175695601364565	0.0372286799694038	-0.0427125032163161
RRP7A	Other	-0.677178228894507	-0.995783249051597	-0.835787310921577	-0.718219617407168
RRP8	Other	0.231054697650992	0.332874808562216	0.159640327606366	0.017553393252741
RRP9	Other	-0.396629733419742	-0.407088732545319	-0.560021191252885	-0.291587224372464
RRS1	Other	-0.906263937316259	-0.847370322549543	-1.04627072807056	-0.961354095225214
RS1	Nonessential	0.30772322122608	0.28614699721762	-0.125683577932284	0.14911237706314
RSAD1	Other	-0.453602933297053	-0.242741646501745	-0.239648239159917	-0.385161723307566
RSAD2	Other	0.0578469367402199	0.197724211368191	0.193665831998445	0.161883319483712
RSBN1	Other	0.259946760853972	0.239748692924374	0.151195548360053	0.309670564576202
RSBN1L	Other	0.182169325126969	0.345573143138465	0.274562332042808	0.153548679448561
RSC1A1	Other	0.191998641330756	0.143170798852437	0.0923820185044513	0.15587615263182
RSF1	Other	0.445947299778176	0.389530398673868	0.476522628973664	0.426189256186272
RSG1	Other	-0.0499693702447891	0.136656040795359	-0.00695518782142227	0.216612296922071
RSL1D1	Other	-0.859088825888306	-0.884420066576101	-0.927483569329324	-0.85154074466538
RSL24D1	Other	-1.2532586545497	-1.21022543678476	-1.26649968361994	-1.1589944047924
RSPH1	Other	-0.00720395819501993	0.0522836120181164	-0.000656622149871486	-0.0144263321516531
RSPH10B	Other	-0.0628370431622729	-0.0868899241856478	-0.0562462128775596	-0.00753940234903872
RSPH10B2	Other	-0.204011948816148	-0.22822435466566	-0.287408457347201	-0.199403331651755
RSPH14	Other	0.0578047100835719	-0.0397099478442835	-0.133917081538229	0.0203238661732874
RSPH3	Other	0.276759659085608	0.207632949851225	0.260575527184151	0.313362084794948
RSPH4A	Other	0.357872260337306	-0.034516018368329	0.189026424477932	0.0591284749710437
RSPH6A	Other	0.257837658409907	0.145474963612238	0.175052700024117	0.153320528496756
RSPH9	Other	0.0962268392855348	-0.138841311562487	-0.146339852419009	0.0995099655769842
RSPO1	Other	0.207289402261922	0.222723859695448	0.296939374102147	0.227768903254544
RSPO2	Other	0.113231331683936	0.217024057940749	0.264247171319199	0.20467994646571
RSPO3	Other	0.205712826677038	0.173036811275999	0.140358130998712	0.325023882566241
RSPO4	Other	0.064460712516593	0.235498911775205	0.319562304411236	0.0690102907527274
RSPRY1	Other	0.118836746872712	0.10788202911747	0.0743731366313329	0.249541934704006
RSRC1	Other	0.0427040569435003	-0.0994462297726194	-0.166316145067961	0.0377812837612858
RSRC2	Other	-0.29134074797004	-0.474999176203285	-0.497387395860144	-0.414390484602428
RSRP1	Other	0.21181319717011	0.187331167702331	0.162752856507284	0.253861560176607
RSU1	Other	-0.209921527126471	-0.169948387605427	-0.388288760135656	-0.171864928154174
RTBDN	Other	-0.276372967206703	-0.0395440103343584	-0.235731960743135	-0.264993221936772
RTCA	Other	0.18708870089754	-0.0767611178295131	0.132493082671216	0.137657588263323
RTCB	Other	-1.16568501633496	-0.885506374959514	-0.819610949552841	-0.823682336456466
RTEL1	Other	-0.127169308299085	-0.0460080254872893	-0.259463390913787	-0.0902825224565046
RTF1	Other	-0.38594495687681	-0.385635140775286	-0.379804990665179	-0.565235129947925
RTFDC1	Other	-0.758838047100218	-0.755163547444283	-0.658176145906417	-0.733381090166479
RTKN	Other	-0.480452871371762	-0.505112512261244	-0.505540863679163	-0.453892162148551
RTKN2	Other	0.0575345223476229	0.0943081237627456	0.133692338508734	0.118938320290324
RTL1	Other	0.22107781625168	0.195611674398879	0.14690387986435	0.150552948601455
RTN1	Other	0.0756607048668255	0.112982520669834	0.176889790517677	0.00151210055680567
RTN2	Other	0.0803591022683672	-0.0104770264288496	-0.0144606283983228	0.0576431430402113
RTN3	Other	-0.111425845363332	-0.139122845010714	-0.00669971283572865	-0.068582660825015
RTN4	Other	-0.150628157316158	-0.173668579556456	0.000669986799128511	-0.170245992616594
RTN4IP1	Other	-0.058848086130186	-0.159140134396916	-0.12123524061137	-0.1086134463917
RTN4R	Other	-0.033290463913571	0.0555086233207387	0.0134937440499214	-0.103409839595257
RTN4RL1	Other	0.161922844632655	0.0286356519648953	0.101961773210204	0.224003115634414
RTN4RL2	Other	-0.0819553698473668	-0.0207044836592348	-0.0396418302337375	0.113430017120496
RTP1	Nonessential	0.108652669220621	0.0150820533453268	0.0985317626627414	-0.0122498392172652
RTP2	Nonessential	0.269514406838417	0.130230831474669	0.215775475742994	0.293002852033578
RTP3	Other	0.214295954176292	0.0660602388417483	0.151177020222919	0.0629068514384358
RTP4	Other	0.207448989598681	0.254724286039959	0.335820344359882	0.236951016618731
RTP5	Other	0.232752178667147	0.265830030080419	0.314328424384529	0.402320094200174
RTTN	Other	-0.700365979709379	-0.704364444611765	-0.862407687851426	-0.703276135791666
RUFY1	Other	0.220835835648076	0.172290660154099	0.213390424506945	0.209843374341323
RUFY2	Other	0.346818400102392	0.213871852355561	0.354156758958859	0.400934154687418
RUFY3	Other	-0.00659936674590095	0.0216888961218131	0.045975726387223	-0.0931986475462446
RUNDC1	Other	-0.0692646993290771	-0.200660726951405	-0.273406033042564	-0.119789503199442
RUNDC3A	Other	0.149081736044023	0.0817656430220639	0.138908474257332	0.0995792613043255
RUNDC3B	Other	0.251067900327755	0.241236627995915	0.29633123225165	0.211143513368444
RUNX1	Other	0.282257413164506	0.315311844635601	0.130460260069849	0.134955929724308
RUNX1T1	Other	-0.176424494990011	-0.062669734160437	-0.161115139724992	-0.171388356489962
RUNX2	Other	-0.0338310711699671	0.0341401432818911	-0.100376743092858	0.0498208194032655
RUNX3	Other	-0.0359351253040409	0.164164143618725	0.0561696926781342	0.0403526214053915
RUSC1	Other	-0.249507974236305	-0.116191282000137	-0.0420205676190619	-0.119295554509258
RUSC2	Other	0.0403140353596816	0.00677785666296093	0.023214795458633	0.0880648802066174
RUVBL1	Essential	-1.36770762391343	-1.16045468806269	-1.19286420821877	-1.44972301190261
RUVBL2	Essential	-1.17952223992293	-0.961056588801281	-1.14089470714395	-1.24411462057292
RWDD1	Other	0.11441496011195	0.12442375718929	0.0628737608855005	-0.0649855765663642
RWDD2A	Other	0.105238682481572	0.247539815724152	0.0349409090510589	0.279904265478133
RWDD2B	Other	0.286962313821011	0.163415520264022	0.177906355907942	0.180851365499116
RWDD3	Other	0.119947992430737	0.264904633394465	0.142316479882189	0.197414832444926
RWDD4	Other	0.0168905621408623	-0.23122646247394	0.0209094332358213	-0.0787925509586752
RXFP1	Other	0.0439689555011263	-0.145318483293785	0.155601658470807	-0.0937787808568043
RXFP2	Nonessential	0.208851431292231	0.310272107909233	0.267588164327328	0.134025063806575
RXFP3	Nonessential	0.0742688940765498	-0.0130315661593157	0.176492539643352	0.203605618326383
RXFP4	Other	0.143550054753735	0.177281237453294	0.222350996705672	0.100794018269245
RXRA	Other	-0.344228364696476	-0.100826710366994	-0.331475754321937	-0.236010419174679
RXRB	Other	0.150489854912675	0.0933723387907869	0.0396783211464073	0.172375188913525
RXRG	Other	-0.0841899855692565	-0.0317100690199095	-0.0805893245716943	0.0206597611766492
RYR1	Other	-0.203064355249395	-0.02314563151864	-0.0613362077037043	0.0315303940856526
RYR2	Other	0.135286799899671	0.0260471852346547	0.189661871559842	0.185121158878645
RYR3	Other	0.189966399974862	0.211062922271588	0.0978100673018772	0.0686506501737032
S100A1	Other	-0.0185572025575053	0.070229407834068	0.109941743831169	0.127931694743048
S100A10	Other	0.0423306475930527	0.0470104637804973	0.187095979103671	-0.0546832970112854
S100A11	Other	-0.13174657259941	-0.109780574543228	-0.167443489736587	-0.114699825324191
S100A12	Other	0.152147860530398	0.0598842574028331	0.103294621154986	0.171457505248523
S100A13	Other	0.0429161931721399	0.0518796447049045	-0.02522903991893	0.340616378695035
S100A14	Other	0.30437290841574	0.151719383439916	0.213027209077186	0.316111264823894
S100A16	Other	0.126925812289129	0.0450948191332829	0.113828761447194	0.327003320395416
S100A2	Other	-0.0236545102654035	-0.0610439167698309	-0.131155372728582	-0.0670669366676317
S100A3	Other	0.137024083317326	0.0720892738698622	0.206075699810912	0.264867089584043
S100A4	Other	0.0912772024174505	-0.0368499828292356	-0.163653776671901	-0.055543649095241
S100A5	Other	-0.0661833750577733	-0.125103586526326	-0.0860461144332847	0.0149832844548295
S100A6	Other	0.169700360364552	-0.0216379499651832	0.0409410616920764	0.239483922341322
S100A7	Other	0.0766121653402449	0.0403061086747877	0.0933150686494304	0.0302043522852284
S100A7A	Nonessential	0.0743435689910861	-0.0141860587319036	0.121747630475416	0.0897600023294449
S100A8	Other	0.107857254238637	0.017008253235879	0.158629437327197	0.177965449267405
S100A9	Other	0.0223644773235187	-0.0826062390817379	0.013701127972231	-0.0311475698464338
S100B	Other	0.372529956814313	0.241466546098889	0.280544787436078	0.301147514790212
S100G	Nonessential	0.124442592174132	0.255014998291459	0.167785543065434	0.210728134091743
S100P	Other	0.163437082744018	0.176867025692682	0.136534559052219	0.164738140592615
S100PBP	Other	0.154529739243435	0.0615503208884883	-0.00924751084241149	0.020560596117682
S100Z	Other	0.33605834086106	0.300696555676231	0.248831047086748	0.147536547468615
S1PR1	Other	0.0367044920187622	-0.104465058773174	-0.0512352736118074	0.0147580772123628
S1PR2	Other	0.133066978519158	0.115521731667664	-0.0707876270317152	0.183121989340616
S1PR3	Other	0.162679402858602	0.30326609375211	0.163338978357463	0.174183511024551
S1PR4	Other	0.0839241186911077	0.00189104285269193	0.0684812361619118	0.0461890232600652
S1PR5	Other	0.375659241997318	0.150127626970412	0.280869125657013	0.361797706123803
SAA1	Other	-0.374214558125027	-0.415802014192644	-0.473439008365585	-0.255991951715719
SAA2	Other	-0.307887920015184	-0.445306358686084	-0.59292042190797	-0.338076780601074
SAA4	Other	-0.00782064622506304	0.216942001285467	0.128264962736859	0.0192764066773638
SAAL1	Other	-0.052228749195235	0.0762988137873282	0.018435039226088	0.0630928447087722
SAC3D1	Other	0.331318235746759	0.0499933438764557	0.12858518941249	0.214704134684104
SACM1L	Other	-0.752732610180053	-0.783823703567723	-0.894799887139481	-0.865528212868279
SACS	Other	0.352420304683176	0.206770201913943	0.191894044215469	0.505647967255164
SAE1	Other	-1.11735844341989	-1.0124064193543	-1.28801832982118	-0.896806904454114
SAFB	Other	-0.656660951615143	-0.361029701819936	-0.613311179428565	-0.591192769386238
SAFB2	Other	-0.1454964757526	-0.208705883289512	-0.0442567316772055	-0.0654524036679353
SAG	Other	0.218703102971822	0.269436621986797	0.177737936091601	0.326686408849581
SAGE1	Nonessential	0.0756633122419411	-0.0875821958089344	0.110526940914612	0.0688934730908621
SALL1	Other	0.203387708900832	0.018827340666381	0.0514938592313923	0.0870686101787488
SALL2	Other	0.0920464153174562	0.137394400265559	0.0563256817254814	0.0951784062507188
SALL3	Other	0.204824039207862	0.271021396664617	0.339958225705954	0.32342242417756
SALL4	Other	-0.0878358760619058	0.0984918373159889	-0.0594037876391763	0.0338033113730917
SAMD10	Other	0.195241789704454	0.165956537506087	0.233965764392897	0.246097733610399
SAMD11	Other	0.132367477193085	0.122940626507805	0.311378059012382	0.190047895460637
SAMD12	Other	0.0877030066771886	-0.041484821491961	0.108866068809908	-0.00976621336608824
SAMD13	Other	0.084358592764084	0.0735706721105627	0.0299387312562063	0.152111804275795
SAMD14	Other	-0.17145596063294	-0.171422138623202	-0.268417551253376	-0.219756080784157
SAMD15	Other	-0.114565815165502	-0.1559117146095	-0.0431639552718567	-0.0326607920291652
SAMD3	Other	0.187990456763083	0.120036487394519	0.0657504498689137	0.0991285891390437
SAMD4A	Other	-0.0343692397635175	-0.220799863083744	-0.225829256580954	-0.324504948344673
SAMD4B	Other	-0.202108620470686	-0.216090118891068	-0.129135483065805	-0.153811679216038
SAMD5	Other	0.137773455289116	0.0958459371399456	0.197210711801223	0.0942671485867639
SAMD7	Nonessential	0.414080644643303	0.503777208642379	0.504915223650582	0.386398767023604
SAMD8	Other	-0.212926907274783	-0.230567623468238	-0.129184324696411	-0.151841297100511
SAMD9	Other	0.0824382314257345	0.266641562284376	0.255621485648923	0.192782424166243
SAMD9L	Other	-0.204999646325885	-0.00518315980191419	-0.0892088659732947	-0.0498248326591757
SAMHD1	Other	0.00821892355004139	0.128116773980256	-0.0413453251229241	0.0373820642286034
SAMM50	Other	-0.56862605217224	-0.525052716965404	-0.709258421740025	-0.617669238488032
SAMSN1	Other	0.0819877980640629	0.12514521646456	0.14588617868477	-0.0289509562740989
SAP130	Other	-0.625359226185068	-0.458023968965362	-0.618290002369463	-0.47993454230954
SAP18	Other	-0.864136438429619	-0.911755430435874	-0.985134141818192	-0.867429374599259
SAP25	Other	0.302730298221144	0.0834078290859224	0.208138042285091	0.000543611986377951
SAP30	Other	0.534308791961424	0.500759413540132	0.465468215805312	0.490831650282469
SAP30BP	Other	-1.19245859698147	-1.1194408238171	-1.04067310817853	-1.32588478845054
SAP30L	Other	0.150889042434423	0.133936799103368	0.29064833682101	0.243554820056885
SAPCD1	Other	0.103579038217383	0.1444487629061	0.194210981622943	0.139191646602959
SAPCD2	Other	0.116923132846304	0.133122482353641	0.0905704772469277	-0.090148506738014
SAR1A	Other	-0.237447837967422	-0.123702735628361	-0.161596045026561	-0.178502255705584
SAR1B	Other	-0.101392412244045	0.00621617183887957	0.0158784600192676	-0.0165081110968478
SARAF	Other	0.117181742170647	0.056108527640352	0.120331814575626	0.0902348338368331
SARDH	Other	0.0554754755947043	-0.0110571438496661	0.0064056526034787	0.00374338059080526
SARNP	Other	-0.211049454124425	0.0196952270834769	-0.178375769918024	0.000396132486299355
SARS	Other	-1.41296518316678	-1.09982813346665	-1.39037526366061	-1.42941362116085
SARS2	Other	-0.194672814069924	-0.273001411910418	-0.145128502073636	-0.376757644173075
SART1	Other	-0.538739988384266	-0.438259987890008	-0.653684955471555	-0.752618299968546
SART3	Other	-0.630428108269337	-0.716662695239626	-0.660307442475871	-0.770816995916927
SASH1	Other	0.0820811428403344	0.171461724768744	0.229777685843504	0.199754693188476
SASH3	Other	0.360713312512061	0.205207594107334	0.336081283219619	0.372052861784203
SASS6	Other	-0.977462929696419	-1.00421242085355	-0.972959239956707	-1.0258737876322
SAT1	Other	0.341582034197682	0.246566350267392	0.183816883587339	0.354162117362805
SAT2	Other	0.0440521353249229	0.0570868599475362	-0.000714717179923219	-0.0968994940038052
SATB1	Other	0.0399202951265709	-0.149300710522247	-0.0241959868201183	0.0431384950388392
SATB2	Other	-0.0139921147752319	-0.0194800412592689	-0.234565953178477	0.0666844398220387
SATL1	Other	0.00373938331093282	0.192616223236148	0.171043022566721	0.170903100208289
SAV1	Other	-0.185407330917327	-0.130860979006579	-0.0299672458393591	-0.226947827134349
SAYSD1	Other	0.147881069519193	-0.0279892467234472	0.110459352692114	0.048415685224517
SBDS	Other	-1.16552424328816	-1.10278769429155	-0.833145764752433	-1.04062520181265
SBF1	Other	-0.0167924079623827	-0.182601973069612	0.0131769362064697	0.0534175774878622
SBF2	Other	0.101320836166788	0.102301899893674	-0.0797597507369108	0.142608236908517
SBK1	Other	0.0298449352575936	-0.111770548807511	-0.130250330960365	-0.0133294996262811
SBK2	Other	0.0514338779912873	0.173899115046391	0.0720548317007033	0.0708893478973689
SBNO1	Other	-1.13056244175472	-0.920079345482518	-0.913622407791591	-0.979698433118686
SBNO2	Other	0.125694537242343	0.000125927863372732	0.0435729703298378	0.183269329150968
SBSN	Other	0.160741653227594	-0.0379903165129286	0.154540641206414	0.0317916241997697
SBSPON	Other	0.059402367854548	0.224679127840437	0.103402228518915	0.021893486442593
SC5D	Other	-0.28435456649965	-0.1309210072453	-0.163774317039517	-0.147719285077264
SCAF1	Other	0.0146210415485271	0.0349156263827703	0.0628373964372173	0.0848048949055024
SCAF11	Other	-0.246581908461937	-0.0503242613502408	-0.258073776125341	-0.0874188792507977
SCAF4	Other	-0.504964327413825	-0.235649582014	-0.247097591966472	-0.342527305229472
SCAF8	Other	0.175058143974891	0.178989974128296	0.201817430255314	0.221588813721511
SCAI	Other	0.240390656577334	0.181375803331415	0.046440243898296	0.186086696990015
SCAMP2	Other	0.0831484500741465	0.128276663840322	0.0968167876751572	0.154358539379671
SCAMP3	Other	0.235074720406047	0.111833554525552	0.22870844190377	0.318525876147712
SCAMP4	Other	0.075555150729559	0.179993171089158	0.0938662526622986	0.191410571163345
SCAMP5	Other	0.147158639703262	0.0582446270852147	-0.000699896389297294	0.0491781649537424
SCAND1	Other	0.0128777784759612	0.211316283954837	0.101589209415841	0.366114423786181
SCAP	Other	-1.15956498232738	-1.2685237015824	-1.25656355151907	-1.22233252159693
SCAPER	Other	-0.0745282555605569	0.0457906201532656	-0.0151920516641178	0.0653253276241527
SCARA3	Other	0.114272672712704	0.0517050534051706	0.136332724322109	0.168904822886227
SCARA5	Other	0.225157347066613	0.159621266021488	0.315282190671032	0.323949143902247
SCARB1	Other	-0.177192480323323	-0.0130515454163105	0.00286005657771559	-0.0365757579038293
SCARB2	Other	0.00730102337621397	0.133754918504168	0.0496729625926342	0.286304402316154
SCARF1	Other	0.242032028231422	0.168815914864216	0.215743264944673	0.0755588838997299
SCARF2	Other	0.0950974534982778	0.162087054046669	-0.115649977762346	0.0720986307171887
SCCPDH	Other	0.369579347809362	0.186550913139216	0.281277072829284	0.177463198767185
SCD	Other	-0.744775979055536	-0.879608613868183	-0.799927203870043	-0.83482664029445
SCD5	Other	-0.066248105112767	0.044092726503792	0.051264995108807	-0.0503265519048345
SCEL	Other	0.20500774508527	0.237947444056118	0.295912747877769	0.182018070307301
SCFD1	Other	-1.06084941781108	-1.08153975546539	-0.920488638754175	-0.921839906685689
SCFD2	Other	0.0774921016371095	0.0990297425855602	0.121737210573558	0.145150741265916
SCG2	Other	0.0243392211175301	-0.251921818397729	0.0626601884492365	-0.130646094924944
SCG3	Other	0.0751625709493436	0.0209898913222454	0.14973237075835	0.19464083770749
SCG5	Other	-0.103176796432269	0.00900113705924532	-0.0403776591423594	-0.0515163181798378
SCGB1A1	Other	0.207135707915962	0.0599571752886506	0.0280837704615368	-0.000748399085225449
SCGB1C1	Other	-0.319493242429401	-0.204211695320772	-0.269251871970408	-0.306143345494288
SCGB1D1	Nonessential	-0.207441385219912	0.064932175239506	-0.162112587599641	0.060830598353025
SCGB1D2	Other	-0.118173188966361	0.0614796801201081	0.00723187733085046	0.0290859706255684
SCGB1D4	Other	0.111637986302796	0.223202366265558	0.0570174677706319	0.165652542835931
SCGB2A1	Other	-0.133292745107654	-0.0424288097033552	-0.0496452243897686	-0.0120255294021593
SCGB2A2	Other	-0.0527863798156086	0.0106884731029864	0.131281025892154	0.110335157989425
SCGB2B2	Other	0.262647324564238	0.190124185984232	0.118337108438506	0.297316863670582
SCGB3A1	Other	0.194046439887931	0.385015919401714	0.133671873816151	0.263753325330565
SCGB3A2	Other	0.0852705131743757	0.237805677978765	0.0966677256345813	0.226278328085084
SCGN	Other	0.220273789982849	0.138344332127281	0.267420818017677	0.0633311224666265
SCHIP1	Other	-0.166376321599981	-0.0125496298212465	0.0546922646283537	-0.0555270947816668
SCIMP	Other	0.0987235168929695	0.149787383814352	0.0325163971918471	0.120517162550729
SCIN	Other	0.0507015703916556	0.0791882255041485	-0.0942580313476171	-0.274527861474394
SCLT1	Other	0.443756183298856	0.535558300947353	0.446054960794562	0.307515292953513
SCLY	Other	0.180429563560361	-0.02400549031661	0.0380717396522211	0.000269132367420988
SCMH1	Other	0.00900380272238649	0.0922723396439467	0.0840489196515945	0.0684343264134037
SCML1	Other	0.284515863389244	0.147680887346844	0.180972162579268	0.1276823589132
SCML2	Other	0.0487017948946377	0.0967805051872616	0.128317018583836	-0.025901456126163
SCML4	Other	0.325625912408005	0.296795478246792	0.202607852023249	0.266259340765039
SCN10A	Nonessential	0.173456227308375	0.186319358578649	0.105914247653179	0.115120051561711
SCN11A	Other	0.253879374539366	0.263196055620226	0.238361851603991	0.209481195365288
SCN1A	Other	0.0136078195308352	0.0574772487933414	0.119055198212219	0.152658732163804
SCN1B	Other	0.208067156163028	-0.0883666166755818	0.115342377497962	0.184252174815492
SCN2A	Other	0.0579612863416012	0.0297515159941787	0.178258488587596	0.141389249862437
SCN2B	Other	0.368163861932781	0.286298702492927	0.227014237872242	0.130889467264199
SCN3A	Other	0.103772509609395	0.0431513559023247	0.234210601584074	0.198884788326434
SCN3B	Other	0.0633627977012067	-0.133156958419146	0.0634637591810285	0.338805247730893
SCN4A	Other	-0.00986210523738321	-0.272899623667607	-0.129216656637775	-0.011285084489508
SCN4B	Other	0.271321256450856	0.349350609726183	0.303417826526402	0.218461781628507
SCN5A	Other	0.112227423774213	-0.0204280471736217	0.19227285351186	0.00651876631815473
SCN7A	Other	0.133316874100042	0.149591512379126	0.254699578927603	0.231449555226931
SCN8A	Other	0.0114965448993497	0.0357872747462959	0.124303376858836	-0.00176854535213822
SCN9A	Other	0.155634982037795	0.333803402168015	-0.000457034553763724	-0.00536767353063378
SCNM1	Other	-0.309416668838916	-0.239081195163649	-0.139817836891637	-0.22307300847302
SCNN1A	Other	-0.0166091665830851	0.100144003477125	0.0546986229907987	-0.0424276449578838
SCNN1B	Other	-0.0159564941429199	0.018189860577236	0.0898833759825086	0.123326750627531
SCNN1D	Other	0.133319529471371	0.0557147057419522	0.00516610555847297	0.107363778387322
SCNN1G	Other	-0.11047930451703	0.0193877866102198	-0.0878154523428785	-0.0798898962707232
SCO1	Other	-0.200595902219586	-0.197506746550856	-0.146110458652293	-0.151923446615852
SCO2	Other	0.154559148053988	0.252939317350027	-0.126486791565631	0.0521875765593987
SCOC	Other	-0.249572060284484	-0.270548733428305	-0.104772837264106	-0.179935462571487
SCP2	Other	-0.0139189703141219	0.0906671483413199	0.0858275805059225	-0.132040981622066
SCP2D1	Other	0.213336389922771	0.108427294734963	0.137755148034237	0.0584917163135496
SCPEP1	Other	-0.297388722997537	-0.137481529165806	-0.261364902291145	-0.233461853102122
SCRG1	Other	0.295787065833735	0.253555817470013	0.231532263895734	0.218273907747205
SCRIB	Other	0.245256299571746	0.400890311136346	0.443988856079892	0.395129062491605
SCRN1	Other	0.309601211233143	0.407344038947841	0.347228339169986	0.300950475086416
SCRN2	Other	-0.0817350630403875	-0.309565723916034	-0.0778011795201576	-0.182567305838057
SCRN3	Other	-0.0940722808242946	-0.042676784878782	-0.120404791784753	0.0511332306556862
SCRT1	Other	-0.311572543618029	-0.00901378390503282	-0.0578644588098197	-0.0943096075635786
SCRT2	Nonessential	0.160123917020143	0.174183259950592	0.0666427398921267	0.104145494249678
SCT	Other	0.240234677812353	0.216460804107468	0.166716682512426	0.21502894107168
SCTR	Other	0.0210462653134325	-0.124619300403225	-0.0446693213536042	0.0318811557899619
SCUBE1	Other	0.203616225506195	0.0842286064215015	0.248730025193617	0.165238690684975
SCUBE2	Other	0.240774532104957	0.196706928103591	0.219469187005898	0.386189491031794
SCUBE3	Other	0.0196956644512558	0.162166035047552	0.253252846568053	0.178033758806095
SCYL1	Other	-0.220125543851072	-0.121249684999718	-0.134165009002578	-0.238381215278096
SCYL2	Other	0.290450980830335	0.285998047166148	0.0833839151013691	0.259704264477714
SCYL3	Other	0.0444422365477966	-0.122834900705025	-0.075742586625741	0.0408587641998304
SDAD1	Essential	-0.322998919531625	-0.463776533796078	-0.453734257816199	-0.391692642368932
SDC1	Other	-0.15597557973516	-0.042137924139154	-0.159016128185598	-0.321274399286052
SDC2	Other	0.201558610731767	0.277585437846897	0.382729722627425	0.389502834711452
SDC3	Other	0.114258574070723	0.186994219181779	0.319406548593966	0.0769156582854216
SDC4	Other	0.0581618104746477	0.0434155842110402	-0.0140607799547582	0.0430995588398698
SDCBP	Other	0.168498461664432	0.216768923743637	0.231663352772582	-0.0557120558070048
SDCBP2	Other	0.0858343871217576	-0.025586978174773	0.0400712267499014	0.0139870207585964
SDCCAG3	Other	0.118647427018116	0.207793484477857	-0.124152687301513	0.150174295520353
SDCCAG8	Other	0.156750720689918	0.0110536101266981	0.0416970873548427	0.296261580604919
SDE2	Other	-0.879712481101098	-1.06251114234116	-1.04257806197114	-1.05518517491589
SDF2	Other	0.0229088633430549	-0.176636712621517	-0.00659592056406563	-0.039364087219218
SDF2L1	Other	-0.0808802642724186	-0.159802608721966	-0.288061340383712	-0.128120782990306
SDF4	Other	-0.0702737370625719	-0.0143443044583438	0.0174419688500488	0.0768891093199278
SDHA	Other	-0.217249137745881	-0.335059958087919	-0.286434162683442	-0.260483443748299
SDHAF1	Other	0.0596083393788775	-0.1043664701192	-0.00163652779190498	-0.0463613652531317
SDHAF2	Other	-0.217618551311919	-0.250483400622311	-0.305016753696445	-0.338673750112039
SDHB	Other	-0.135634321600972	-0.255592367607801	-0.241642616811767	-0.17508419068184
SDHC	Other	-0.591655487978944	-0.667456502419962	-0.574048712279756	-0.450564333671298
SDHD	Other	-0.552559162153618	-0.472631729226718	-0.495076298638135	-0.353820759434105
SDK1	Other	0.127133502458722	0.114305885057049	0.126274073595724	0.15537810644593
SDK2	Other	0.129410166906039	0.0268359258357598	-0.028544283652208	-0.0451221706035497
SDPR	Other	0.295137381770748	0.270871959312256	0.354460193586722	0.173779223471966
SDR16C5	Other	0.20819025774054	0.158364087168975	0.0642752682842373	0.0535962465955168
SDR39U1	Other	0.0444846546647137	-0.117519720376993	-0.257998035656715	0.0394421005300317
SDR42E1	Other	0.0788251188905498	0.161817993833301	0.193921937260772	0.166229137740583
SDR9C7	Nonessential	0.329715741324398	0.0646921289433209	0.0862178376683074	0.129181889810582
