Gene	Category	DAN-G-311Cas9 Rep A p6	DAN-G-311Cas9 Rep B p6	DAN-G-311Cas9 Rep C p6	DAN-G-311Cas9 Rep D p6	pDNA_0	pDNA_2
UTP23	Other	-0.0365292550284043	-0.117319195308731	0.0341466119403445	-0.000247904026605184	0.706934920379198	0.471502050809276
UTP3	Other	-1.0558244998809	-1.03324007740475	-1.23732715569677	-1.03588095365827	-0.109155379657359	-0.0621260757287535
UTP6	Other	-0.0724203465259802	-0.275886596448548	-0.0974370879714716	-0.195550189096044	0.305212553553246	0.334343004917749
UTRN	Other	0.594896805551176	0.534835934469522	0.504668751252287	0.460028769729068	0.369139015190488	0.480630607660612
UTS2	Other	0.836338231363646	0.811047196363393	0.83026530138335	0.816336987008761	0.72660762933405	0.638758438900829
UTS2B	Other	0.63602389059252	0.535715800175969	0.573516135829116	0.657664130984685	0.677864362263186	0.653105490142553
UTS2R	Nonessential	0.169229346008653	0.0990528465901108	0.337451036668618	0.201443786754869	-0.175634565005172	-0.117488035287435
UTY	Other	0.713286889661157	0.758282442287029	0.566261883611213	0.692469419305293	0.44230823724824	0.4810315367708
UVRAG	Other	0.585399635278074	0.555312228141389	0.564816528458051	0.415710607059429	0.486028861190405	0.449877170243089
UVSSA	Other	0.350233132877011	0.320200775289765	0.577146498630651	0.327063063601399	0.266606014699436	0.355896497602443
UXS1	Other	0.0035061525281902	-0.088470959100002	-0.0214257735096902	-0.00220325723726039	0.42170226267299	0.233282004192388
UXT	Other	0.362284162645734	0.272978329071387	0.457437271223298	0.208306813879142	1.28866209464499	1.2142768504554
VAC14	Other	0.040193360702061	0.0241780932403849	0.065537848237578	0.0247415394395923	-0.17554336733529	-0.456214691060359
VAMP1	Other	0.781921423437404	0.860906646985355	0.859042591074307	0.880810516741446	0.597649167498923	0.785746084931924
VAMP2	Other	0.556035412045292	0.417925879183632	0.395408585719923	0.42739128134308	0.301244400811071	0.275780890974837
VAMP3	Other	0.699161795301922	0.641140211431592	0.606355623005267	0.848893310430842	0.541754949324312	0.490431037298989
VAMP4	Other	-0.036786858440432	-0.0550677356166147	0.071993977337522	-0.190939651210575	-0.134172763518201	-0.0149472656946162
VAMP5	Other	0.589400522410018	0.586882817950346	0.716844329335759	0.613661884266433	0.247552539991115	0.407395706680212
VAMP7	Other	0.385098392643611	0.293057091086931	0.31407976209148	0.364415219086771	0.180800507985442	0.057008307877557
VAMP8	Other	0.52372848563827	0.449018338402797	0.447996389794679	0.504430265159388	0.367122442570664	0.537338014177853
VANGL1	Other	1.03282606018221	1.2122670238982	1.08139115774899	1.11850511196939	1.10764751038199	0.981778590968458
VANGL2	Other	0.72188594278255	0.577363571652491	0.886927550479421	0.854735457425638	0.616132589908296	0.783864018277663
VAPA	Other	-0.0363214519557892	-0.0302527588896683	-0.259394464390974	-0.119427995273815	0.00957670901767492	-0.070893631049831
VAPB	Other	0.387916874840674	0.350050390831302	0.342249674532029	0.424108409925416	0.247028174106284	0.42841382939524
VARS	Other	-1.46502344841647	-1.14691333394862	-1.22349530789241	-1.39815009500831	-0.387504337823117	-0.527783802242805
VARS2	Other	-0.154563433803213	-0.10858442381335	-0.301432452398519	-0.187869560520247	-0.0657063983087189	0.127308652395587
VASH1	Other	-0.304766206413008	-0.377692586099838	-0.279865983659245	-0.245270054746061	-0.359103861821008	-0.53060386492488
VASH2	Other	0.0142089769180858	-0.155617902666109	0.0178994300513619	0.0199671460831405	-0.165853212767009	-0.0980580970070397
VASN	Other	0.177715965912778	0.164807811195767	0.187721836146713	0.215691981324942	0.0690483542066429	0.106515227681847
VASP	Other	0.627097762663332	0.681570531524757	0.468552917106894	0.696449871349225	0.708531816417285	0.704765863016298
VAT1	Other	0.063168861703	0.0828802833363317	0.078259095087531	0.121831196906209	0.0304117762395511	0.158797261300425
VAT1L	Other	-0.205133091325095	-0.163804203843406	-0.0350246066896091	-0.0705739026552457	-0.301672982747939	-0.258442054197362
VAV1	Other	0.420596480128858	0.155856133936502	0.243785318613815	0.321772473287572	0.25546747941322	0.407947317304962
VAV2	Other	0.199767435249598	0.105958547569518	0.226573986703742	0.223083042692562	0.0679339027860429	0.252175862449799
VAV3	Other	0.176458318729486	0.168874963605335	0.0808188804158378	0.126911953177624	0.0718780208039272	-0.0265030720075063
VAX1	Nonessential	0.695055027741867	0.480219507690607	0.62368585275015	0.538454172959058	0.478613424148644	0.375312011676022
VAX2	Other	0.523886228822733	0.186486808138056	0.30007593669327	0.372663069265386	0.303234871693581	0.419627328369636
VBP1	Other	-0.161037196450352	0.168196207397415	-0.079937807556257	-0.171908735465929	0.678331057564815	0.639263243138389
VCAM1	Other	-0.249036520379379	-0.199758987912012	-0.178682150824885	-0.162967215149824	-0.290944631453096	-0.325979348984841
VCAN	Other	-0.24082276082675	-0.301511264488169	-0.18331526214496	-0.364547577010474	-0.322544253282251	-0.459060130521185
VCL	Other	-0.224350795557805	-0.323237901947172	-0.439210164482819	-0.394508753534502	-0.266964909756896	-0.095080148768051
VCP	Essential	-0.877305607042116	-0.780452722849392	-0.785005724394656	-0.849750252450181	0.239088519016984	0.0233141614084736
VCPIP1	Other	-0.559999983015912	-0.736379249463246	-0.731482490556915	-0.618889826663282	-0.277450420304172	-0.111239969946631
VCPKMT	Other	-0.243113781774957	-0.378793183327976	-0.279516892716204	-0.13017306065894	0.0200469865956995	0.0409481974163385
VCX	Other	1.43589353710501	1.46958950680066	1.43578224518034	1.42768035535964	1.28108124795144	1.31964319970273
VCX2	Other	1.82341190193106	1.73254462599258	1.85405289731518	1.78061972856231	1.71169172780072	1.67449788477755
VCX3A	Nonessential	1.80325378306315	1.77753873894207	1.81211077876556	1.77056349425533	1.64487944454513	1.62071236204473
VCX3B	Other	1.65488460758479	1.52556288072915	1.55280342520972	1.51333129956742	1.40111635677799	1.2495716938832
VCY	Other	1.1894859836328	1.0427886004253	1.22011686121627	1.18611289009345	1.31361014787312	1.28264296144175
VCY1B	Other	1.1894859836328	1.0427886004253	1.22011686121627	1.18611289009345	1.31361014787312	1.28264296144175
VDAC1	Other	0.666025156763505	0.793321059480757	0.568327251075016	0.636376624600678	0.918862561884441	0.839754350387471
VDAC2	Other	-0.226795411189556	-0.247039163285995	-0.268560285956692	-0.395985895481072	-0.33795620623255	-0.383300762875083
VDAC3	Other	0.796664464764621	0.864391128236243	0.912182680203316	0.891813101633139	0.80416102265337	0.538473661731843
VDR	Other	0.339084248123456	0.489112743792425	0.32353617801797	0.531044611142724	0.342172432410837	0.442949650948382
VEGFA	Other	0.44163893823919	0.570320426371926	0.455841508107625	0.406325924677787	0.312364041651563	0.340424474165888
VEGFB	Other	0.220962235587947	0.329364410274718	0.365399452287137	0.335615003942756	0.173674094644575	0.155412013998089
VEGFC	Other	0.120886888737292	0.369294439699539	0.204159374403382	0.36194338839278	0.104449611794739	0.12322146881191
VENTX	Other	0.0524687738568305	-0.0845871207181424	0.0831456926615645	-0.180099884110785	-0.104065375169857	-0.179092391873803
VEPH1	Other	0.918769863026941	0.911273377526455	0.888725543808808	0.905484589594103	0.806324572670401	0.653442373092901
VEZF1	Other	0.124459021516585	0.572410666100916	0.351522646928955	0.261643374285133	0.432075601995988	0.295082180038531
VEZT	Other	0.333908152161483	0.390033461195303	0.475279423169354	0.268997054541137	0.553605009679967	0.88771409009511
VGF	Other	-0.506789586468426	-0.519724801701224	-0.626356654393437	-0.393540095924521	-0.49537803806508	-0.699504607896701
VGLL1	Other	1.2020284362585	1.07718092361486	1.11785067446315	1.17934689827153	0.908600283617112	0.872252983543283
VGLL2	Other	0.747986893530588	0.847390341495231	0.796176581899496	0.971012567981524	0.679973901796648	0.627703944291599
VGLL3	Other	0.47230339313061	0.504029131865356	0.58025708119607	0.408216066090001	0.31878005051012	0.21462139618103
VGLL4	Other	-0.257219059698002	-0.000607322788211503	-0.12489656441949	-0.242776931520335	-0.644841787596748	-0.755719869391379
VHL	Other	-1.10232260603403	-0.946424354501193	-1.07663772597782	-0.939071546525992	-0.375619802567082	-0.239560498532377
VIL1	Other	0.982539448000948	1.00665636609516	0.965258792574551	1.0868749884711	0.904169165666682	0.962119021745892
VILL	Other	-0.0350223039954074	-0.150423224336077	-0.080556814917794	-0.185474825085817	-0.154094056199699	-0.0576608020201709
VIM	Other	0.253363460006831	0.288691808110491	0.145971411602296	0.231817061019798	-0.014167324919883	0.0548401754558533
VIMP	Other	0.950729552995428	0.837482252203148	0.969286956094196	0.915526673200312	0.83596556332741	0.643912551740641
VIP	Other	0.515756978413241	0.27306833710561	0.465034462099851	0.491264535242726	0.382064333381449	0.220403921588953
VIPAS39	Other	0.541693450430796	0.472018663729593	0.470118887283494	0.3266262168427	0.383249553665821	0.284187213061319
VIPR1	Other	0.812379350802673	0.873003155019286	0.728312854483683	0.725392486439563	0.717020350004601	0.648076343730132
VIPR2	Other	-0.467926716619574	-0.664457222703635	-0.559307264056798	-0.525690614068785	-0.600933688805116	-0.805614038828512
VIT	Other	0.0290111165834673	-0.045028507486817	0.0525486433695224	0.133079052742065	0.163087259358957	-0.0221428107165865
VKORC1	Other	0.820294727177254	0.731014130979917	0.861579532602829	0.82619304474456	0.794991270238766	0.735584146460997
VKORC1L1	Other	-0.11848148457453	0.0305035258637531	-0.146366262664519	-0.1567828780348	0.0612138219779619	0.0424643593849681
VLDLR	Other	1.05068286082896	1.07204954446165	1.14993069492461	1.08303174238925	0.781509414702374	0.736950812866459
VMA21	Other	0.283662961734315	0.428685612744246	0.494295232235857	0.28328035828115	0.692991186127776	0.690916913762624
VMAC	Other	-0.526451641629456	-0.852285145884535	-0.751277368789433	-0.739316535347977	-0.825975754753475	-0.939927545116181
VMO1	Other	0.0659886597019901	0.0630862679980911	0.122011790055197	-0.097311504533647	-0.0185718218000386	0.146136629418196
VMP1	Other	-1.15978118396356	-0.842955046937487	-0.882399057951788	-0.969977051029005	-0.0285111047052523	-0.178201764723498
VN1R1	Other	0.653011683288844	0.590327277770616	0.564275437359678	0.574755408349831	0.594373443591168	0.628488829635926
VN1R2	Nonessential	-0.318004027161049	-0.625032681956384	-0.362182437060476	-0.35103760894463	0.238183352161123	0.309842327852692
VN1R4	Nonessential	0.719494848147123	0.780165162108255	0.734842393884313	0.858020444252163	0.924413074375893	0.886999461407438
VNN1	Other	1.11940832659893	1.13255831074154	1.26178513652535	1.03225056766987	1.08126544833894	1.0103995079285
VNN2	Other	0.222814760537631	0.235004106264063	0.127022577939565	0.0935632457167819	0.113532081184635	0.0475781412201885
VOPP1	Other	-0.0018817394636572	-0.0799413527001372	-0.271863558338657	-0.160578930935893	-0.08795937001251	-0.0869825986166073
VPREB1	Nonessential	0.619381287112505	0.390338624871611	0.480195953071179	0.540946812504719	0.52125617655463	0.348564377701355
VPREB3	Other	0.218844020968864	0.204637005980012	0.155673700762975	0.249335804998578	0.123554381249784	0.117087444953459
VPS13A	Other	-0.281514389726362	-0.189820639914964	-0.332834183501776	-0.361586806296404	-0.333066604844637	-0.402162738725297
VPS13B	Other	0.591607325054101	0.465724684005551	0.560887015662509	0.533235594857935	0.612481242184846	0.601276597604162
VPS13C	Other	-0.0812391377008807	-0.114202693310093	-0.138000004939308	0.0478579914311117	-0.0609131548047728	-0.054133742169761
VPS13D	Other	-0.810707551611044	-1.01829636877557	-0.739268970321028	-0.910197368325503	-0.451944735199982	-0.486989888732816
VPS16	Other	-0.0546800534348072	-0.157827848784391	-0.043496173541478	-0.0982515996741979	0.271787177989992	0.166082622131336
VPS18	Other	0.0522105563818186	-0.0884559283404004	-0.0468532049313204	0.0945306238389095	0.949986337490541	0.65759899418961
VPS25	Other	-0.999061458539309	-0.702238443779474	-0.95866151048762	-1.01567564960483	0.251282267456582	0.399586665288005
VPS26A	Other	1.09752365776913	1.17327009946797	1.02472224355313	1.07574381037454	1.24952854503381	1.14802755880218
VPS26B	Other	0.569808359413546	0.751442188405056	0.752871416444517	0.589499661056689	0.464539708009217	0.424252258765753
VPS28	Other	-0.0702920608685515	-0.209283225561839	-0.0999516136496134	-0.0492251844532475	0.450744971049072	0.354684976219994
VPS29	Other	-0.339689071880889	-0.50707854859357	-0.262775413675564	-0.486241119232384	0.0997788218079369	-0.0929652065053327
VPS33A	Other	-0.645538668671354	-0.787872069237799	-0.580096904445699	-0.687767229746423	0.13275066652266	-0.0574332539669816
VPS33B	Other	0.82413317246935	0.7109976004179	0.758002154001981	0.817341265652243	0.613433210069316	0.877164186587522
VPS35	Other	-0.780615984010537	-0.889074648957905	-0.768323892247603	-0.700304852293504	-0.220242692827284	-0.111849277267654
VPS36	Other	0.203714267994002	0.320091283894996	0.240261085453147	0.43242583598327	0.509957095443247	0.581448055152472
VPS37A	Other	-0.105987021281542	0.122066910795798	0.281707163235805	0.0888331330549505	0.830824507502837	0.741029252584255
VPS37B	Other	0.306871537983513	0.2002019077071	0.0491386981744819	0.261946724764302	0.323077844021923	0.125814606344206
VPS37C	Other	-0.371026403429005	-0.315134167174436	-0.388828279072159	-0.354176681889701	-0.248178829764576	-0.093368767531546
VPS37D	Other	0.665918179420509	0.759183203462601	0.78506124341917	0.779223274223798	0.600294868120569	0.732953606808066
VPS39	Other	-0.264669404902359	-0.178323972438734	-0.168157190501576	-0.193514289903929	0.454311469478926	0.384212684805342
VPS41	Other	-0.558110898180862	-0.488480142460907	-0.504218131308531	-0.502499958758966	0.64810902784666	0.85001421391907
VPS45	Other	0.781102659212089	0.818837784884492	0.732474114474722	0.834646659229892	0.856189511791155	0.770127256928465
VPS4A	Other	0.0705942828600597	0.0743535830701084	0.0218243065899304	0.120934341624097	0.573056164186387	0.555904395779238
VPS4B	Other	1.19918764026167	1.01266939927758	1.1259379383052	1.03576100676834	1.1257152646776	1.20030784373159
VPS51	Other	0.347084665691106	0.11187670840757	0.229005362525826	0.108714028827314	0.742817796723238	0.521604023656826
VPS52	Other	-0.172073815326375	-0.22041312181086	-0.219134335673611	-0.411870975643364	0.00558897531398606	0.22991154812898
VPS53	Other	-0.319902271118524	-0.191430490057488	-0.341618865961845	-0.213888795865868	-0.132919798387672	-0.19165690836038
VPS54	Other	0.951283077801828	0.868089978158099	0.829146381197739	0.794915209923703	0.966887098763325	0.841957786159377
VPS72	Other	-0.307602054519946	-0.364401942587459	-0.299424743952646	-0.288106436463964	-0.0770302636778896	-0.178393809502242
VPS8	Other	0.399213539530472	0.319972650061194	0.346558369205082	0.373350218675912	0.29319763158491	0.177404151259992
VPS9D1	Other	0.457151688805868	0.422025575041414	0.353144267755995	0.414759196150212	0.396368230688989	0.276143810240046
VRK1	Other	0.54548503613779	0.585448803950324	0.540132703120503	0.527029571868894	1.23786560408073	1.36956198072919
VRK2	Other	0.654684450969749	0.824934603309279	0.738690454195345	0.736406637939316	0.810370258662226	0.712663344218704
VRK3	Other	-0.369343511316368	-0.277384565645236	-0.495011608846602	-0.341930447787581	-0.523057650604499	-0.477259736297762
VRTN	Nonessential	-0.699659090033026	-0.73032037752603	-0.833921881109674	-0.781111397733569	-0.762925532468034	-0.789904590220597
VSIG1	Other	0.339913423885068	0.316710305584633	0.196916564398022	0.168281488696775	-0.0150257949816451	-0.226635238110766
VSIG10	Other	0.027833418070088	0.0458563492418632	0.0239121600601358	0.123972981911379	0.025601615886899	0.0226016926645415
VSIG10L	Other	0.332951521548129	0.429594357617953	0.308715539150984	0.448499688496257	0.436862884470246	0.502750621486537
VSIG2	Other	0.623915439270527	0.715508713899461	0.599757477860641	0.607999361629265	0.399388779987355	0.339476222459124
VSIG4	Other	1.33875869105035	1.26685547386317	1.22607530162703	1.34760991166916	1.15991212362105	1.16875494628875
VSIG8	Other	-0.28824345608918	-0.1072558666995	-0.173811717105519	-0.239128777014667	-0.361362663094367	-0.292046738465707
VSNL1	Other	0.0396783184943174	0.0368127325320283	0.00383114114903254	0.101632595483768	-0.192257104214038	-0.395049228113318
VSTM1	Other	1.17466617720541	1.13903879561407	1.14152568749862	1.17591420112213	0.819634737725862	0.81368756982478
VSTM2A	Other	0.0235792185406016	0.102146296434673	-0.0823450553580057	-0.0496711380519787	-0.146281454606069	-0.0621124566139054
VSTM2B	Other	0.229227806680569	0.132377509514367	0.372020218934835	0.127954094088992	0.00179609401596274	-0.075109697450723
VSTM2L	Other	0.29342750245429	0.308253962189841	0.331160193987094	0.591925517457174	0.285681306017327	0.342779072581326
VSTM4	Other	0.207696471025708	0.157998525725095	0.011913775276483	0.00480131050996567	-0.156698651159552	-0.172029822141899
VSTM5	Other	0.551637005023499	0.672709021438181	0.551169521573554	0.494959087652241	0.618290572564154	0.589943637912225
VSX1	Other	-0.20153854455967	-0.324938023820108	-0.321240177781075	-0.224394087295564	-0.504851156804058	-0.437779936119697
VSX2	Nonessential	-0.0528571211270519	-0.052317717351584	0.0774296572880703	0.0736779982350947	-0.158362225345799	-0.173982912164923
VTA1	Other	0.322763367925913	0.110619431749487	0.146811053994055	0.190971615227179	0.224812643450659	0.172254393560243
VTCN1	Other	-0.0524835484670321	0.126589749895728	0.103840483554126	0.104893528346703	0.0543642824005518	0.155974472269148
VTI1A	Other	0.857826810638957	0.771130673009424	0.767120559581497	0.796729414662045	0.77835836175368	0.797768293164748
VTI1B	Other	0.100447374087901	-0.0638043164387916	0.110998427593706	-0.0362892246239665	-0.0113565105996055	0.00307941444142257
VTN	Other	0.131950461108969	0.0274061024673772	0.00372576131756106	-0.0982072474758845	0.153613193088737	0.182978666307572
VWA1	Other	-0.154106368380379	-0.294444929039252	-0.150876004731353	-0.316582672088508	-0.442582948459267	-0.354917876724803
VWA2	Other	0.0938033507002566	0.181356442056522	0.231045079241102	0.193914513101285	0.0193509371103986	0.210917961273813
VWA3A	Other	-0.268994988063701	-0.374407550312451	-0.206792124301947	-0.196281420733855	-0.177229730876637	-0.194572176321403
VWA3B	Other	0.0416074353805164	0.0162813321436065	0.0384197989677748	-0.0901237498186157	-0.00448527682090878	-0.0159497750254332
VWA5A	Other	0.274469236530527	0.342634859973717	0.138052167764345	0.109561895054311	-0.0107603253404613	0.104989854511518
VWA5B2	Other	0.793340415212669	0.922086856527484	0.596035320617668	0.942616515047908	0.699868593018309	0.603517110352882
VWA7	Other	-0.020689104755535	-0.190296685338618	-0.0411979262861656	-0.0135439266504429	-0.197401728986488	-0.156294940305672
VWA8	Other	-0.177539575066382	-0.18415289171444	-0.171238816515879	-0.28510215223686	-0.291375283983565	-0.0494924432210021
VWA9	Other	-0.454349223082837	-0.350120781421976	-0.186307200995582	-0.558386020674084	0.437516133034783	0.328791486031144
VWC2	Other	0.440491022781462	0.300170755670333	0.291113864522939	0.493594354285557	0.255044918601179	0.180980853758973
VWC2L	Other	0.408219953296964	0.259644903006618	0.246026624982934	0.313302537645289	0.204198986892993	0.32400377093263
VWCE	Other	0.149369567141449	0.218083808981853	0.210068023135267	0.0925532828721092	0.139029925580453	0.108464574097171
VWDE	Other	0.400346456097761	0.255712445976794	0.410925292292192	0.31085357977536	0.324106423001082	0.274287401848059
VWF	Other	-0.0279657519677833	0.115366552194057	0.0260917636887953	0.22661425583018	-0.0394832244450148	-0.0552781855251398
WAC	Other	0.517325884080066	0.553628017826007	0.48152443550422	0.476907779060195	0.564196486578956	0.518489571003739
WAPAL	Other	-0.244299848972553	-0.311970265484061	-0.201767921542498	-0.254685931482583	0.273296889355869	0.305446757448678
WARS	Other	-0.651117577467372	-0.583281949842606	-0.688717209836054	-0.584538794446817	0.262660966912329	0.341369136063802
WARS2	Other	0.0301186202542218	0.040680182861424	-0.0894802696790383	0.0120614413590186	0.168716164813136	0.00686516855191875
WAS	Other	0.660762875103785	0.637779625036244	0.722397846175689	0.664237886300044	0.593531527500841	0.467375261804294
WASF1	Other	1.03242548775125	0.957124373097078	0.991260355859461	1.12160493295479	0.877639942987215	0.702659268018974
WASF2	Other	-0.288344870718654	-0.392850822447197	-0.20064312529374	-0.292155487538003	-0.0293158966475758	-0.0100905806567443
WASF3	Other	0.458719009610249	0.332999200438721	0.415017917119195	0.428346816286078	0.284192195244637	0.368625961225627
WASL	Other	0.0930639499349175	0.143831289931316	0.307939170475023	0.301553262029124	0.880692980972221	0.907348335582241
WBP1	Other	-0.703234418686806	-0.659380569478105	-0.625931600901791	-0.649579443558463	-0.18083070998254	-0.0424137009598795
WBP11	Other	-0.0728763018841656	-0.210516836942019	-0.180866297556301	-0.212321701806181	0.910688679457737	0.684128461021722
WBP1L	Other	-0.411393900943995	-0.391870520389401	-0.337194558230307	-0.210025713709347	-0.0464230167941532	-0.0794872912317303
WBP2	Other	0.730397500177999	0.711155575038203	0.890260806846456	0.748830304380802	0.751651145015682	0.783129807371299
WBP2NL	Other	0.387328062098572	0.414336144174602	0.380694934011414	0.372301640746006	0.209011937447861	0.401569699339493
WBP4	Other	-0.761776896013317	-1.01251672031588	-0.680072343049091	-0.687273839083023	-0.464705113267836	-0.554592572161422
WBP5	Other	-0.481716137551682	-0.308663161012663	-0.280517058024722	-0.145719736082549	-0.031684112600549	0.111748380407859
WBSCR16	Other	-0.687738679369899	-0.702034050635851	-0.671389180549724	-0.727322488971319	-0.326684286116257	-0.326533292712337
WBSCR17	Other	0.828008854201975	0.875660329766952	0.850805730503363	0.913992857895227	0.77850062726007	0.717434527470363
WBSCR22	Other	-0.393211013087066	-0.442334791315142	-0.310293462948325	-0.452614685550673	0.455795850317181	0.409264130578947
WBSCR27	Other	-0.00115509566320105	0.0220135138921796	0.0881840211695087	0.0188692624061663	-0.183524633062583	-0.125271568539222
WBSCR28	Other	-0.70132094538725	-0.576134322878	-0.75385001044635	-0.827973949326672	-0.609169272594021	-0.457955959967271
WDFY1	Other	0.4731837368458	0.582994063786342	0.483998236458953	0.616154918975803	0.381466438345551	0.171963708352719
WDFY2	Other	-0.326390497356326	-0.515628134047269	-0.463532816322785	-0.470143480180941	-0.541705977337966	-0.783768270867267
WDFY3	Other	-0.92671602925265	-1.12825509607605	-0.993465185830243	-0.993412715294561	-1.07456582139693	-1.25464951742798
WDFY4	Other	0.660206352052962	0.579249674978794	0.596771001885762	0.748659613580887	0.417071900349915	-0.0101624743021394
WDHD1	Other	-0.0994878142649042	-0.382882417101658	-0.0927233300058385	-0.0297544476263141	0.395492413414899	0.0298452241898194
WDPCP	Other	0.584305698794937	0.574296389399884	0.592521456405238	0.640818195517428	0.543698992678013	0.508013746479345
WDR1	Other	0.215938278894916	0.226596160550787	0.0720849672417616	0.224002903730705	0.963968995997568	0.991873870151779
WDR11	Other	0.100337646346522	0.288248836243798	0.274309202867842	0.38550004469826	0.25096304543422	0.307173321000105
WDR12	Essential	-0.635103431019652	-0.500069328212073	-0.545440724703651	-0.594186243193753	0.424548839696628	0.0648745964684491
WDR13	Other	-0.397118136739343	-0.180228637661884	-0.265529530993083	-0.0940629234601119	-0.102019642569733	-0.0143861666617125
WDR17	Other	-0.0738101901246275	-0.127769454511797	-0.0598747274239221	0.0615704140511679	-0.221955193858446	-0.17439190572604
WDR18	Other	-0.80695970849947	-0.562123008711621	-0.799245072780993	-0.660129985328898	0.373236368028779	0.420305589327106
WDR19	Other	0.574637835891187	0.514161726012846	0.657550677730324	0.606644990887233	0.509371894171215	0.503718988678384
WDR20	Other	1.4365276946093	1.22251504705846	1.24829642779135	1.34397511183531	1.13517024391524	1.09255071909852
WDR24	Other	-0.768507013134048	-0.692488969000456	-0.803218408714357	-0.571478106972989	-0.0380520844133031	-0.0341741528021506
WDR25	Other	0.251451273146188	0.254661690769321	0.238068491453407	0.31306924200573	0.766176919241388	0.870067284826208
WDR26	Other	-0.646101339519941	-0.752004443289383	-0.729772369914202	-0.637669077390605	-0.0123451351026081	-0.0956986263390878
WDR27	Other	0.821071251179275	0.985982914408831	0.950655554186744	0.98070030654975	0.770994066032632	0.756067171888344
WDR3	Other	-0.344294537715413	-0.488796141511788	-0.529359602645518	-0.649305143335057	0.503744146041173	0.618808014727573
WDR31	Other	0.670379583083304	0.70659356497542	0.661832219355801	0.650139975198249	0.437034989539097	0.5153197234883
WDR33	Other	0.489350039893598	0.393052050305546	0.317865516604566	0.236145669543893	0.833921069600049	0.714771880433615
WDR34	Other	0.0933131454665402	0.0145909866175987	-0.00808828608560955	-0.0329984101670546	-0.265195579778112	-0.159232414511937
WDR35	Other	0.219018584412877	-0.0334459774624613	0.0778039254249836	0.085425686681222	-0.0238076656019585	-0.172052435943338
WDR36	Other	0.20793668967823	0.145204539344918	0.23526943088059	0.262416025740931	0.438702926849851	0.134612271385495
WDR37	Other	0.0293362906121812	0.262032054097939	0.0133686404627668	0.0822215560793548	-0.176472136108964	-0.150544102572194
WDR38	Other	-0.209214388649383	-0.137235395914064	-0.175220716453777	-0.0210759071068506	-0.0719320937731059	-0.134997608207982
WDR4	Other	-0.0796944189661681	0.015742712549401	0.211687467600393	0.22904055520445	0.418796663360944	0.217941702488454
WDR41	Other	0.496718592270704	0.467188103196969	0.597583677027764	0.573231945131898	0.294895430060654	0.511086522016611
WDR43	Other	-0.612311501795357	-0.710821762285602	-0.735983633480534	-0.651738015149663	0.301127886113921	0.472603647391943
WDR44	Other	0.341468171752379	0.252977118923731	0.27985517127843	0.297999866762573	0.617190598930213	0.452868767369891
WDR45	Other	-0.139219902427367	-0.110454958073104	-0.172693699016238	-0.255456005720564	-0.130458151528436	-0.106315893095077
WDR45B	Other	0.318206410119786	0.452511622440985	0.368476381690761	0.247626273464398	0.0713237175867333	0.0310958757928158
WDR46	Other	-0.980047698405877	-0.756523964073385	-0.788849481867954	-0.863202501469061	-0.254488386911195	-0.27892388945431
WDR47	Other	0.321468695487604	0.199819265536971	0.427206631190742	0.219625551995034	0.246013590224899	0.127413645233505
WDR48	Other	0.434368657598647	0.474435420145102	0.301538821726034	0.256338671090803	0.518709216111288	0.479035133272516
WDR49	Other	-0.173865270845957	-0.295403607184522	-0.178909262072296	-0.0797722060762608	-0.261272378727197	-0.162656661230347
WDR5	Other	-0.534304900342028	-0.343222629982713	-0.559641577219059	-0.442646312982962	0.294451711587254	0.241437321063913
WDR53	Other	0.0689758456632293	0.179488987358826	0.183983427991357	0.033637752467481	0.241052600284383	0.251190624515588
WDR54	Other	-0.847543673568159	-0.68908646610945	-0.853434181930999	-0.900988003489325	-0.483157402863004	-0.456922134389858
WDR55	Other	-0.919200318564496	-0.829802854663186	-0.819652027915055	-0.795679201159938	-0.0654045330888403	-0.0157774268509138
WDR59	Other	-0.103843594277522	-0.135057692119521	-0.166690851166104	-0.057165520275831	0.0608469996287463	0.0961170596736335
WDR5B	Other	0.708575842954829	0.840153214207043	0.677302442776592	0.800094418415213	0.898252321635148	0.828929528853945
WDR6	Other	-0.448137975851882	-0.380525313941678	-0.49581180720549	-0.420982812241888	-0.36868569148319	-0.278099903732377
WDR60	Essential	-0.600643439958915	-0.712889209893131	-0.565047551605493	-0.507160377474846	-0.766549619682524	-0.85168226799081
WDR61	Essential	-0.0451323147656086	-0.148413318969028	-0.0998837695766812	-0.16617893657934	0.607768036556816	0.645531083619232
WDR62	Other	-0.239173173549704	-0.261802702259425	-0.101810052262783	-0.231318519967664	-0.236167315806822	-0.266121571869454
WDR63	Other	0.556895934176789	0.613151722825294	0.461245483589699	0.602121557667059	0.623205623944752	0.616401076837843
WDR66	Other	0.535849250591218	0.540277975979625	0.578813576151316	0.459180294584208	0.532996280911254	0.474770089181053
WDR7	Other	-1.01831759340016	-0.912397974069959	-1.0117106689109	-0.817771540799769	-0.0172259187584406	-0.0215037005084877
WDR70	Other	0.191830249908784	0.110529538991546	0.18987093555085	0.0335267288555541	0.876207642936684	0.958380847316858
WDR72	Other	0.257453007805962	0.0738135802840862	0.0336261288135285	0.101643319587722	0.000768157598289555	0.0683147502942001
WDR73	Other	-0.652715758724287	-0.62108723673882	-0.813325054939378	-0.599541601538326	0.256485417465378	0.231833309212511
