Gene	Category	CCK-81-311cas9 Rep A p2	CCK-81-311cas9 Rep B p2	CCK-81-311cas9 Rep C p2
TPPP	Other	0.0479041154255773	0.00718550295934151	0.148531730378293
TPPP2	Other	0.11174014975938	0.0948663905355671	0.0679153286701095
TPPP3	Other	0.100516883505765	-0.0460605205158302	0.0131508102875731
TPR	Other	-0.342131545807468	-0.193689530387764	-0.240953605319947
TPRA1	Other	0.21580497749893	0.0415559525310305	0.202512227599395
TPRG1	Other	-0.11265517841051	0.0267558944325242	-0.0152809977623647
TPRG1L	Other	-0.101311494234307	-0.249880369661446	0.0363221296981865
TPRKB	Other	-0.27926748845563	-0.213321238971488	-0.116606731055804
TPRN	Other	0.0987783689071408	0.0277713253655317	-0.015804114735687
TPRX1	Nonessential	0.108815984586474	0.0755170382671491	0.104788337927363
TPSAB1	Other	0.0801584950807832	-0.0851984013324507	-0.118685421113463
TPSD1	Other	0.0934601750850032	0.0791254152251365	0.246209137176344
TPSG1	Other	0.0384206719051669	-0.00654303383456102	-0.0229403470851372
TPST1	Other	-0.11306517324108	-0.134202826908194	-0.0943716213612928
TPST2	Other	0.0430902015707076	0.0148732608732647	0.0498910886681577
TPT1	Other	0.0508132029470341	-0.000684188179382761	-0.0555740577993326
TPTE	Nonessential	-0.366314995321343	-0.159769311319077	-0.210048080264692
TPTE2	Other	-0.120953264640872	-0.0927721805031338	-0.0280412214699914
TPX2	Other	-0.462289206517771	-0.403996671917877	-0.45260472654584
TRA2A	Other	-0.0460137159610908	0.0563778928579034	-0.0683055951501804
TRA2B	Other	-0.150800812668754	-0.293826877709672	-0.186315487709806
TRABD	Other	0.0766376324824065	0.160066647563791	0.12656379866775
TRABD2A	Other	0.166722720433192	0.126286576874977	-0.0117241123520226
TRABD2B	Other	0.0496441383558164	-0.0514632624336123	0.0801495880775313
TRADD	Other	-0.124070978477636	0.0704351712252718	0.074606121551418
TRAF1	Other	0.125796619172863	0.116569809059879	0.155442805458655
TRAF2	Other	0.00153706759070149	0.0216623995108736	-0.0110137861058039
TRAF3	Other	-0.00223315754837394	-0.0448877429168681	0.063363489263456
TRAF3IP1	Other	0.239068121746855	0.120936889524526	0.224045420346993
TRAF3IP2	Other	-0.0593547274695005	-0.0563883323039592	-0.0233437707271558
TRAF3IP3	Other	0.0410967191290377	-0.00799288304060175	0.251284054738962
TRAF4	Other	-0.116016156623134	-0.297824921505421	-0.203582893078824
TRAF5	Other	0.0258881319160629	0.0482958739126915	0.0242757653162301
TRAF6	Other	-0.119534728838527	-0.0266971499315649	-0.0358725897398405
TRAF7	Other	-0.100220086619123	-0.109986738529663	0.0177182648371794
TRAFD1	Other	0.0868913267112974	0.107040465093324	0.117218120245643
TRAIP	Other	-0.0583982162881097	-0.104015549462355	0.0494649874093555
TRAK1	Other	-0.154552153621209	-0.0159437683782773	-0.15053159429944
TRAK2	Other	-0.0458230269596958	0.0222558537542961	-0.071674919626373
TRAM1	Other	0.052166992247984	-0.0584648981140015	0.0579151911756252
TRAM1L1	Other	-0.0526168989187176	0.0846980021487148	-0.112196167918145
TRAM2	Other	0.0176020785910421	-0.119457192458893	-0.0197055514206806
TRANK1	Other	-0.114938381543331	-0.119117824365974	-0.00773401336990098
TRAP1	Other	0.174605078669317	0.259340221135736	0.0260243755621808
TRAPPC1	Other	0.0923601609785611	0.160004864196338	0.164469656873168
TRAPPC10	Other	0.131530264060229	0.0968425252026786	0.0638471914796781
TRAPPC11	Other	-0.0496968051786441	-0.10282392129632	0.0347278682718803
TRAPPC12	Other	0.0573078600303504	-0.0181489903322411	0.00732505048411472
TRAPPC13	Other	-0.0526772066255223	0.116682831566459	0.000787024574255835
TRAPPC2	Other	-0.199954545598641	-0.104813484422654	-0.195734637866717
TRAPPC2L	Other	0.0314328727090426	0.102485351058723	0.0843714081288673
TRAPPC3	Other	0.00360733225152154	0.0387680508256802	0.0575832162094925
TRAPPC3L	Other	0.00570208320086518	0.0617484979531255	0.146408009589866
TRAPPC4	Other	-0.192998796204496	-0.147554295758142	-0.181841416552387
TRAPPC5	Other	-0.048529742237042	0.0129073830223183	0.040387807641243
TRAPPC6B	Other	0.0112542372236165	-0.16095856871463	-0.106191020670759
TRAPPC8	Other	-0.282583706386418	-0.246442150295211	-0.251777168139596
TRAPPC9	Other	-0.0350822426971821	0.0769987077854734	0.0761110268825794
TRAT1	Other	0.123797080474754	0.189408691192148	0.231500672277095
TRDMT1	Other	0.0859081200156304	-0.156503106807212	-0.0614294604356315
TRDN	Other	0.129741880530387	0.116273334825817	-0.10486776167662
TREM1	Other	0.130290944679092	0.160894270074902	0.0727310058280969
TREM2	Other	0.270100100631615	0.139260695636009	0.221988086558626
TREML1	Other	0.0183032654869903	0.0169281895534298	0.0392581123714642
TREML2	Other	0.0230380222467331	-0.140756115286807	-0.0577337061432762
TREML4	Nonessential	0.15671173615147	0.145325222258029	0.128606030277432
TRERF1	Other	0.0930958445402285	0.100389664349121	0.140327028457466
TREX1	Other	0.0697501578743309	0.0603937988702708	0.177216424125176
TREX2	Other	0.131652263799714	-0.0335321718332052	-0.0407060141850077
TRH	Other	0.126157034270858	0.263809421630328	0.129314234263131
TRHDE	Other	-0.116680424403987	-0.16251772409062	-0.185181790755542
TRHR	Nonessential	0.0672546911741446	0.0576258437969863	0.188970092622312
TRIAP1	Other	-0.11728288614364	0.11363324364534	-0.00682183251827223
TRIB1	Other	-0.153800641129345	-0.165080328596807	-0.0568683434949984
TRIB2	Other	-0.0721407621675799	-0.170549690884729	-0.123355089536944
TRIB3	Other	-0.242287004087068	-0.00735812569243399	-0.0999360072034001
TRIM10	Other	0.0265262011492265	0.00841021146417653	0.0492872158105675
TRIM11	Other	-0.0731486340837779	-0.0312093579972128	0.0780707086959548
TRIM13	Other	0.112096855172616	-0.0198278579283795	0.053925750345814
TRIM14	Other	-0.147459054733299	-0.0545309897062521	-0.154976320449806
TRIM15	Other	0.17697688486595	-0.000708282991955411	-0.0621852953500435
TRIM16	Other	-0.110957009835425	-0.157843166885901	0.0114117684101768
TRIM16L	Other	0.0767825002223534	0.0418820603778294	0.000366658475729809
TRIM17	Other	0.0450284147046777	0.127383532068829	0.065894540753187
TRIM2	Other	-0.0676814919162219	-0.102540978386001	0.14046771793327
TRIM21	Other	0.145226391210495	0.128698265865089	0.226894246982677
TRIM22	Other	0.1037614180181	0.233382333161247	0.154582144639083
TRIM23	Other	-0.0523649457387096	-0.181539378505786	-0.168966378566439
TRIM24	Other	0.062421783533097	-0.0319276596234314	0.104578792478426
TRIM25	Other	-0.0656554612332677	0.20213148950207	-0.0513567939844361
TRIM26	Other	0.0591466787701392	0.11643298249359	0.00545025664086868
TRIM27	Other	0.0446635046633193	0.056908319902101	0.00714859534518669
TRIM28	Other	0.129427263404615	0.103165448822971	-0.048782010486281
TRIM29	Other	-0.0434387997917466	0.117580536611607	0.134925327493585
TRIM3	Other	0.0475226007336922	0.113666281894312	-0.0493744576108189
TRIM31	Other	-0.0491652530290443	0.0421930996320017	0.0398323307190843
TRIM32	Other	-0.0241345797594839	-0.14059647774755	-0.0680395476718831
TRIM33	Other	0.0562138687569896	0.110351115414557	0.0476051712149723
TRIM34	Other	0.0766413874940691	-0.0297020066309428	0.00394323294242438
TRIM35	Other	0.197530051867143	0.222287939242502	0.335999455753146
TRIM36	Other	-0.0325680198538429	0.0334842191941807	-0.0645309818226653
TRIM37	Other	-0.0584889894023495	-0.0690685588529322	-0.214127923281093
TRIM38	Other	-0.0904118276250019	-0.0162105308033562	-0.0355397997061306
TRIM39	Other	0.0306651584024086	-0.106440421223491	0.0309466346093019
TRIM4	Other	-0.0160603074021399	0.0504661825827423	-0.00857387573809976
TRIM40	Nonessential	-0.0635817058773267	-0.0994163196365895	-0.0296416332578786
TRIM41	Other	-0.163748568300936	-0.0414319680476282	-0.0990870021833655
TRIM42	Nonessential	0.179406484798702	0.192644334135508	0.215595534543903
TRIM43	Nonessential	-0.186089511108679	-0.370628690535363	-0.207966856128832
TRIM44	Other	0.109197107813749	0.0766912568790484	0.0578278566668197
TRIM45	Other	-0.0038622393388083	-0.00922035740412633	0.0298653034428263
TRIM46	Other	-0.115506449254478	-0.108372671598357	0.070019230168689
TRIM47	Other	-0.091824763546594	0.133319844313791	0.0821897040845068
TRIM48	Nonessential	-0.308012770282951	-0.0923376998820992	-0.190300711688344
TRIM49	Nonessential	-0.620285952226539	-0.569295070399607	-0.507237627550154
TRIM49C	Other	-0.620285952226539	-0.569295070399607	-0.507237627550154
TRIM49D1	Other	0.00396771023889958	-0.217902114093755	-0.0995706660660403
TRIM5	Other	-0.125402251224121	-0.00451577212958651	0.0295443629129095
TRIM50	Other	0.113356243842339	0.139030573219992	0.153929478545132
TRIM51FP	Other	-0.298992773171101	-0.238425014006667	-0.159048341154265
TRIM52	Other	0.077016682195172	-0.117338504270646	-0.17479419434843
TRIM54	Other	-0.0546086667919061	-0.0817577277104403	-0.151410144256878
TRIM55	Other	0.128896694230994	0.0204023819740029	-0.0156161059415112
TRIM56	Other	0.164890535680176	-0.0497980491632791	0.186674860682791
TRIM58	Other	0.0507342831536657	0.265169733285521	0.0940458538708572
TRIM59	Other	0.161301049965964	0.0103679977930002	0.0827588768170476
TRIM6	Other	-0.0349132870907017	0.0534700091736481	0.185920604478715
TRIM6-TRIM34	Other	0.0259029952638009	0.354061918135207	0.148861584213821
TRIM60	Nonessential	-0.0206845983559417	0.124175708693987	0.0725936402950325
TRIM61	Other	0.0278303190410587	-0.00474414685161852	-0.13819799058588
TRIM62	Other	0.157451982566071	0.125319694973851	0.130860552801623
TRIM63	Other	-0.296926144525972	0.154488178028842	-0.213992987969496
TRIM64B	Other	0.0783771184221145	-0.138379193439297	-0.200713482953719
TRIM65	Other	0.0448721000332472	0.246135689663353	-0.021978125250601
TRIM67	Nonessential	0.129942550604498	0.124981621960413	0.0710551746046775
TRIM68	Other	0.074710940031345	0.0624082953028403	0.102270781142653
TRIM69	Other	0.079465058592049	0.199899375644749	0.0705316593418327
TRIM7	Other	0.176014049314101	0.0470448054427171	0.283931109523937
TRIM71	Other	-0.0361013408302424	-0.0279026374202763	0.0266903181237267
TRIM72	Other	-0.0100123728328814	0.207150191617778	0.122525224777617
TRIM73	Other	-0.01974835023391	-0.0584157476103599	0.000743806210110776
TRIM74	Other	-0.174301058025862	-0.0513432059886929	-0.187719935030772
TRIM77	Other	-0.0143513127279976	-0.0809907190580545	-0.00371195411785352
TRIM8	Other	0.0134158801403936	0.0677419106780152	-0.0638017748534512
TRIM9	Other	-0.260926628423688	-0.0613433271139042	-0.0994747072328174
TRIML1	Nonessential	0.0423752420108073	-0.0539374882220516	0.213803071872039
TRIML2	Other	0.0216025532196922	0.0246835828141568	0.149828445544849
TRIO	Other	0.123069313763681	0.0932465756820101	0.172573805457086
TRIOBP	Other	-0.328884275331872	-0.196275039922955	-0.139660124689832
TRIP10	Other	0.142097856975952	0.0891874770041909	-0.0147182287226343
TRIP11	Other	-0.114884684054818	-0.0657658243281142	-0.0249019381249509
TRIP12	Other	-0.242458144311301	-0.0601590589260611	-0.0376294683835737
TRIP13	Other	-0.305271811789216	-0.166771265887995	-0.231546212218861
TRIP4	Other	0.0802426891735526	0.102432891926265	0.0239952317806088
TRIP6	Other	-0.0840939187451745	-0.16965433041042	0.103166367352728
TRIQK	Other	-0.01504099019766	-0.0425606116721877	-0.0783443437073423
TRIT1	Other	-0.122849334462651	-0.013644630234232	-0.132636024222484
TRMT1	Other	-0.00837307361004019	0.0976829929397244	0.0823351752995714
TRMT10A	Other	-0.031725744707184	-0.0363763271804474	0.103591041271197
TRMT10B	Other	0.0601490867338856	-0.0133755561278289	-0.0195151383920544
TRMT10C	Other	0.00360437142462966	0.0241370703656797	-0.0964452057918319
TRMT11	Other	-0.0419459564406641	0.0657552110009665	0.137813377954904
TRMT112	Other	-0.305949135938471	-0.345874851839818	-0.306342824839065
TRMT12	Other	-0.150727737206652	-0.0385337241982221	-0.15350572059285
TRMT13	Other	0.0490439819993447	0.0972007632428192	0.151129921312369
TRMT1L	Other	-0.126206425966199	0.0781917366825541	-0.0250632160648256
TRMT2A	Other	0.178755021960782	0.0678180077364609	-0.0926597212867534
TRMT2B	Other	0.206756310145078	0.125033383135478	0.0321113042239576
TRMT44	Other	0.120348137949944	0.261304309884075	0.0538370746705302
TRMT5	Other	-3.12389698815529e-05	0.0368451996866669	-0.0739612751218413
TRMT6	Other	0.141617457399886	0.115010636823266	0.0148200323646143
TRMT61A	Other	0.00637512418277952	0.0607117780990657	-0.00952040886739747
TRMT61B	Other	0.0232735654092786	-0.257926781587556	-0.031760359863794
TRMU	Other	0.151633036239528	0.0487590491018396	-0.0532210329942858
TRNAU1AP	Other	-0.0962346708463901	-0.14197504423465	-0.0321429805353313
TRNP1	Other	0.00229166297169586	-0.0924828845698669	-0.182934844466439
TRNT1	Other	-0.0194643714693641	-0.0649408657341038	-0.013494679657871
TRO	Other	0.0809818267382227	0.150122176139521	0.195884063344959
TROAP	Other	-0.0580365126224791	0.0497144873526262	-0.105452979770506
TROVE2	Other	-0.0917390788379612	-0.0678241001726813	-0.102858749064014
TRPA1	Other	-0.118877906863095	-0.153513140634171	-0.0766582571775044
TRPC1	Other	-0.237350655777994	-0.0635726289401005	-0.184346478915251
TRPC3	Other	0.085455445126605	-0.118514363571558	-0.00840226734220106
TRPC4	Other	0.128159777348235	0.00305289851988244	0.157940745862095
TRPC4AP	Other	0.169831895771509	0.0625302581353131	0.111698527668481
TRPC5	Nonessential	0.0812917528171313	0.0411315675652443	0.151332944503912
TRPC6	Other	0.162805473790016	0.065445041235918	0.0745085524467919
TRPC7	Nonessential	-0.0668401326986511	-0.0371656241054596	0.073599475457596
TRPM1	Nonessential	-0.0395653772577242	0.100419397094403	0.0675317216867891
TRPM2	Other	-0.0372602916326314	-0.0137686474613186	-0.0511684605889581
TRPM3	Other	-0.00626195825533715	0.100186622554441	0.0342893494107229
TRPM4	Other	0.0893494887287012	-0.0412574758185453	0.0933662167510398
TRPM5	Other	-0.0604048194400409	0.0462768946816841	0.275400085605087
TRPM6	Other	-0.0302894376465502	-0.168114627846544	-0.22780692096264
TRPM7	Other	-0.0206197972209831	0.015239131461109	0.0821379940479395
TRPM8	Other	-0.0772847809579035	-0.155849041782257	-0.030023597477113
TRPS1	Other	0.285511405275565	0.109241750808084	0.208966892298523
TRPT1	Other	0.0757855883809393	0.0269089739759034	-0.0337619399769845
TRPV1	Other	0.0668149536301832	0.0704711295356438	-0.0816563619678843
TRPV2	Other	-0.262609879485914	-0.234877784410222	-0.247258508821234
TRPV3	Other	-0.0308345613167082	-0.0850973166322408	-0.156617942467143
TRPV4	Other	-0.009622559138867	0.11729521297519	0.0882114173662319
TRPV5	Nonessential	-0.0171671191550449	-0.0674096394508875	0.0668976382475345
TRPV6	Other	-0.109715059380638	-0.00382754888385484	-0.0100214561672713
TRRAP	Other	-0.18200145341776	-0.292759728949315	-0.179558477379845
TRUB1	Other	-0.0015994752787501	0.00136663870501769	0.0768090313597923
TRUB2	Other	0.169714910700004	0.100800781046639	0.224775604127033
TSACC	Other	-0.26323452092018	-0.115478608334839	-0.14228269544014
TSC1	Other	0.247913294423737	0.255706261664749	0.163208492701005
TSC2	Other	-0.00255916987153898	0.0679253305440197	0.00868792225377513
TSC22D1	Other	0.188154837506054	0.0789449480243165	-0.0392614869417162
TSC22D2	Other	-0.178939414833023	-0.249409679328214	-0.116224005776321
TSC22D3	Other	0.100611549420236	0.114953359847474	0.218213189375715
TSC22D4	Other	0.119307075405507	0.177680909229979	0.0479666317612445
TSEN15	Other	-0.00702356420656203	0.034614513237598	0.116785688003097
TSEN2	Other	0.0239030642913132	0.0316894882903127	0.0432815829060446
TSEN34	Other	0.144698365497942	0.128685459683109	0.125258548563281
TSEN54	Other	-0.237891783454761	-0.0783489694869789	-0.106990444691077
TSFM	Other	-0.211107871295898	-0.1795078624565	-0.212720788850502
TSG101	Other	0.0159302658702941	-0.075554336293294	-0.145978429124876
TSGA10	Other	-0.181675730131175	-0.136781904387862	-0.248262493043759
TSGA13	Nonessential	-0.119967865555055	-0.00997583066093938	-0.0481792516819362
TSHB	Nonessential	-0.136340845030528	-0.114310446916626	-0.107597046259856
TSHR	Other	0.143720326360494	0.170458243581556	0.168594463669164
TSHZ1	Other	0.315564202204786	0.249645045626676	0.307651167937468
TSHZ2	Other	0.273562557044513	0.355896464530597	0.32201813202935
TSHZ3	Other	0.220368286705725	0.0896793851629751	0.146235720631898
TSKS	Other	0.00653606340698509	0.239822183497024	0.0943868038049268
TSKU	Other	0.112548270364976	-0.0187056993853941	0.0556094732185901
TSLP	Other	0.0869637674341329	0.0238049596192315	-0.0672574508197937
TSN	Other	0.0481790618173212	0.19528952972704	0.0827766019313247
TSNARE1	Other	-0.0450605262553412	-0.0794301162835359	-0.038934343946193
TSNAX	Other	-0.0639869615777832	-0.00665864510738579	-0.182117956465675
TSNAXIP1	Other	0.171928795749892	-0.124440812840708	-0.183113848822154
TSPAN1	Other	-0.146754787374604	-0.318657560451461	-0.239393726653629
TSPAN11	Other	0.0387584802914285	0.0382855204333783	-0.0368885780144556
TSPAN12	Other	0.0830777689524325	0.111588055816109	0.0405391154223376
TSPAN13	Other	0.0591780087335119	0.0821102332349523	-0.108919056780814
TSPAN14	Other	-0.0824983576047802	-0.15153792817999	-0.227971558133402
TSPAN15	Other	0.0613908976111284	0.0649711921294523	0.102758892310117
TSPAN16	Nonessential	0.0594897202878467	0.156973315744388	0.12727079388803
TSPAN17	Other	-0.101736519616562	0.0676348280440399	0.143649460081037
TSPAN18	Other	-0.098255277130093	0.165117790193695	0.095339757739707
TSPAN19	Other	0.298583403842858	0.188526031262055	0.136343032361123
TSPAN2	Other	0.0277178483588073	0.0175511427174485	0.0608372594290538
TSPAN3	Other	-0.0870834156679582	0.0153300964430553	-0.0586173291520585
TSPAN31	Other	0.0437951261903469	-0.0764186289387153	0.00451333481185623
TSPAN32	Other	0.153752106113569	0.101619411928617	0.0755988909419909
TSPAN33	Other	0.0195236396294968	-0.086569909603282	-0.102903396526521
TSPAN4	Other	-0.0233695635276054	0.00855850477533839	-0.0792950611011221
TSPAN5	Other	-0.0174725371569067	0.0167816920626294	0.0246417066080071
TSPAN6	Other	0.102311777220396	0.173869404151276	0.0176959186816767
TSPAN7	Other	-0.0432499130090589	-0.0393335008908131	-0.25225577790386
TSPAN8	Other	-0.200694653635208	-0.190450967659346	-0.15505505275527
TSPAN9	Other	0.0857183507665758	0.126691856885934	0.0877808932219439
TSPEAR	Other	0.175686754849424	0.0208712507549014	0.0544697504168278
TSPO	Other	0.21883646425687	0.11296780405424	0.0941003826902341
TSPO2	Nonessential	0.27482207731424	0.157774751733402	0.0911326590574782
TSPY1	Nonessential	0.0908309202020413	0.202335417489129	0.0972827729908009
TSPY10	Other	0.123612502449393	0.165917008141752	0.108375076343243
TSPY2	Other	0.0908309202020413	0.202335417489129	0.0972827729908009
TSPY3	Other	0.123612502449393	0.165917008141752	0.108375076343243
TSPY4	Other	0.123612502449393	0.165917008141752	0.108375076343243
TSPY8	Other	0.169062730561355	0.262749619242805	0.112593293422182
TSPYL1	Other	-0.0610451899718389	-0.015070221895585	0.0582657360534421
TSPYL2	Other	-0.119105793034139	-0.176493455741083	-0.107927411182802
TSPYL4	Other	0.0679082266692644	0.169218409618327	0.126403239082946
TSPYL5	Other	-0.318740979556706	-0.343810865126953	-0.196615868189767
TSPYL6	Nonessential	-0.0401487478411336	0.238907108221854	-0.0574641222867229
TSR1	Other	-0.0865858031172964	-0.166599073407304	-0.213198955923913
TSR2	Other	-0.2030085163251	-0.312027570330836	-0.158607864344165
TSR3	Other	0.0666195431910194	0.0123228792027574	0.339588245483318
TSSC1	Other	0.0367291253000941	-0.0501989038307926	0.103508181101223
TSSC4	Other	0.0622636199636328	0.225297166517214	-0.138555240017874
TSSK1B	Nonessential	-0.0846971708205413	-0.179423150387046	-0.0250358764000397
TSSK2	Nonessential	0.159343874867537	0.190413633052228	0.260658788489766
TSSK3	Other	-0.12949705462248	-0.230429839433317	-0.0937832120113443
TSSK4	Other	-0.300359841303746	-0.314605931014684	-0.0982297686395427
TSSK6	Other	-0.0924052790483249	-0.122817183860925	-0.0863198303581486
TST	Other	-0.077451449832811	-0.154475584671078	-0.1653055376628
TSTA3	Essential	-0.107378229630567	-0.108935209105447	-0.176734367526947
TSTD1	Other	-0.33689057971307	-0.134425323275988	-0.20793219818155
TSTD2	Other	0.269240824192225	0.196476807742226	0.202753715097869
TTBK1	Other	-0.126671680049639	-0.238981815246816	-0.135214408003734
TTBK2	Other	-0.0319975929329254	-0.000749335302635379	-0.0437509853755667
TTC1	Other	-0.273154130270809	-0.249019555823969	-0.257650965951659
TTC12	Other	0.0789266284330027	0.136290333134436	0.13021614537926
TTC13	Other	-0.187519924130458	-0.0934147428282662	-0.061787337019424
TTC14	Other	0.157952974450445	0.0719192338710943	0.054549886033595
TTC16	Other	0.190728192220429	0.0690380324736733	0.0413325866975121
TTC17	Other	-0.0412353073492006	0.1865779017816	0.0357309451588383
TTC19	Other	-0.285918182201781	-0.115142637456717	0.0811093761469684
TTC21A	Other	0.0446560868762177	0.122132931426223	0.15354330176634
TTC21B	Other	0.143658455137434	0.205648645820532	0.0283996841353673
TTC22	Other	0.0581245713112175	-0.0934316658774833	-0.138889481075818
TTC23	Other	0.230929087642637	0.310521607537099	0.323454452641836
TTC23L	Other	0.115022942406606	0.116211473513862	0.0857269091821903
TTC24	Other	-0.0785687375196144	0.0426778114654537	-0.138856286170627
TTC26	Other	-0.0440552197066538	0.107741117641725	-0.0212382871011944
TTC27	Other	-0.193310341069252	-0.246014835257428	-0.115210067522322
TTC28	Other	0.192818275228247	0.0765836142264651	0.0591680125902925
TTC29	Other	0.303167786953497	0.242339446637887	0.32842302374506
TTC3	Other	-0.0120026342057898	0.0168793995628666	0.0488876650647215
TTC30A	Other	-0.292529171567286	-0.337316390940312	-0.207052594749797
TTC30B	Other	-0.0793880618270442	-0.21361632761157	-0.0235557724608876
TTC31	Other	-0.00799408699285845	0.0621947156648101	0.165199601972689
TTC32	Other	0.0779076515959172	0.117752780309408	0.191064748978416
TTC33	Other	-0.272770534359088	-0.135551956057311	-0.176177820712158
TTC36	Other	0.0781165472892272	0.0330698195341029	0.0857160605509397
TTC37	Other	-0.0603950045363131	0.0162123283710106	-0.0783628578818083
TTC38	Other	0.134236076290992	0.0327429730663986	0.0862786353069603
TTC39A	Other	-0.0539791789109667	-0.0358824463688104	-0.235669464367755
TTC39B	Other	0.10100238114259	0.127148431186496	0.0186885237303225
TTC39C	Other	0.0572670639683528	0.165333814970436	0.0700377731062501
TTC4	Other	-0.100367448944417	-0.00989482732870386	0.0520860895792533
TTC5	Other	0.0704688631730258	-0.0438153557378501	-0.178281398695208
TTC7A	Other	-0.13400185659584	-0.199741056363248	-0.115706349901847
TTC7B	Other	0.0194241917522447	-0.106315459862003	0.0955645785033341
TTC8	Other	0.171117488398564	0.0625693151260659	0.0711016374404505
TTC9	Other	0.0791139972390121	0.110965195638714	0.178265336382284
TTC9B	Other	0.192492337991551	0.0947461236245385	-0.0345598909083616
TTC9C	Other	-0.170292101376889	-0.00045790815680738	-0.171449900000347
TTF1	Other	0.010961788998366	-0.241627285791785	-0.21742265756707
TTF2	Other	-0.141459770652473	-0.190651934619748	-0.105836691069026
TTI1	Other	0.0282918539480265	0.21070640801407	0.0132783842660693
TTI2	Other	-0.0454212713545124	0.0761282461939987	-0.00741456292958076
TTK	Other	-0.101225658398187	-0.316595177382502	-0.2800030709723
TTL	Other	-0.196275979026053	-0.348972738573833	-0.265118526642767
TTLL1	Other	0.0981287753207042	-0.0429117841665773	0.307511545982259
TTLL10	Other	-0.0725477463372197	0.11117824627726	0.073324130628168
TTLL11	Other	-0.253652388947418	-0.0520847082793994	-0.134984215083208
TTLL12	Other	0.0742177634451438	0.315398881561607	0.111068581239062
TTLL2	Other	0.0528702563404142	0.0626363578060733	0.101245293806416
TTLL3	Other	-0.134702658384075	0.00268580937114393	0.0376101520634925
TTLL4	Other	0.0162414907406132	-0.146690316100778	-0.158975153594263
TTLL5	Other	-0.0349903422868786	0.0113232362734777	-0.101152617039806
TTLL6	Other	-0.202690752524393	-0.203069608390113	-0.207226658728068
TTLL7	Other	-0.185590074062392	-0.0225552664058564	-0.0430751331321932
TTLL9	Other	-0.0608104375742065	0.260990990722686	0.14648740304282
TTN	Other	-0.112541141880836	-0.0788727529321075	-0.180616444660742
TTPA	Other	0.0989232359529478	0.231477481579483	0.0332234098346593
TTPAL	Other	-0.0230557893281396	-0.0158401771423167	-0.0377334657018087
TTR	Other	0.211302991240599	0.260878792783715	0.0603175956814003
TTYH1	Other	0.0997689383003408	0.175692203787886	0.0488691678003064
TTYH2	Other	0.0532402537729481	0.0946155942670515	0.0864294983576681
TTYH3	Other	0.320633459240553	0.282714746832958	0.302324241232687
TUB	Other	0.025508273356907	0.0735494175248622	-0.00284558215684338
TUBA1A	Other	-0.385964627799312	-0.413069579774628	-0.380757524671454
TUBA1B	Essential	0.0871934217042785	0.0378640825664044	0.0187491673378306
TUBA1C	Other	-0.164082631477502	-0.108182885884761	0.0195743644935862
TUBA3C	Other	-0.265946021758976	-0.147968368703867	-0.0730709123583654
TUBA3D	Other	0.0810857861013459	0.0173773212857727	-0.0216131027803121
TUBA3E	Other	0.0696417166595418	0.0790273005121869	-0.00426641942817318
TUBA4A	Other	-0.230971688536217	-0.0638158898498923	-0.291398086946123
TUBA8	Other	-0.0442025695889867	-0.0412962911057572	0.0917654470243111
TUBAL3	Other	0.101942782013677	0.117434331251863	0.113552477202855
TUBB	Other	-0.0244602489172767	-0.254865601256067	-0.0986681835496683
TUBB1	Other	0.0483284459116644	-0.0798612337066535	-0.0128900952416734
TUBB2A	Other	0.0730968360988921	0.0453195333462858	0.0928313875440707
TUBB2B	Other	0.0378264848703631	0.0987812127757586	-0.114320702939945
TUBB3	Other	0.0829708617260327	0.0464938004972362	-0.0144643316017846
TUBB4A	Other	-0.0695548606040985	0.0120311215429063	0.0237299871992878
TUBB4B	Other	-0.12261737157048	-0.0881139142813967	-0.346313674924494
TUBB6	Other	0.122683854372528	0.136631642847423	0.251610114329042
TUBB8	Other	-0.217511139831592	-0.454374732204713	-0.37135119944766
TUBD1	Other	0.0117426627618973	0.108814787970176	0.164877274615554
TUBE1	Other	-0.000537646095703614	-0.0323853057846018	-0.105434880764606
TUBG1	Other	-0.0212683828061639	-0.107677919622725	-0.0726210220880144
TUBG2	Other	-0.0348033689798009	-0.106513870623423	-0.290304268001136
TUBGCP2	Essential	-0.157129162312528	-0.308763454119298	-0.0868764633642257
TUBGCP3	Other	-0.0111081877723765	-0.0717965886626692	-0.125494477629122
TUBGCP4	Other	-0.260479125178828	-0.172985928959017	-0.240354311334177
TUBGCP5	Other	-0.210005822719911	-0.10524315231862	-0.00942347158780399
TUBGCP6	Other	-0.0381539788617036	0.0128250506541024	-0.128997384712652
TUFM	Other	0.0378969253175928	0.0492865097118175	0.108037269918896
TUFT1	Other	-0.0379174038490424	-0.00218812209676057	0.0162209290572932
TULP1	Other	-0.122118811939352	-0.178278249036166	-0.276232531200893
TULP2	Other	-0.010324761509233	0.0626901990355424	-0.0242526751912544
TULP3	Other	0.186474152773521	0.138970537243316	0.126639047155917
TULP4	Other	0.0171028895242946	-0.0639691171815219	0.104189122417668
TUSC1	Other	0.114242049135641	-0.116873525976607	-0.068378778882108
TUSC2	Other	-0.267207709527566	-0.200337413532292	-0.0415373230583235
TUSC3	Other	0.0577434865627882	0.0669343235593277	-0.0589910368767958
TUSC5	Other	-0.140057760224167	0.0540971626191111	0.0434401161174876
TUT1	Other	-0.378272143891227	-0.527276933379777	-0.336773673403712
