Gene	Category	CCK	pDNA
RASL11B	Other	-0.429522746247251	-0.315483094358252
RASL12	Other	0.0057939619251878	0.013085247420438
RASSF1	Other	0.0578977701644885	-0.0611508164760078
RASSF2	Other	0.318869209733754	0.14429206817125
RASSF3	Other	0.813051968920856	0.603332929311461
RASSF4	Other	-0.340639781352194	-0.281699414477742
RASSF5	Other	-0.284705751456585	-0.283389727551536
RASSF6	Other	0.0155802804743143	0.0208340238734182
RASSF7	Other	0.070845057911107	-0.0187380916438581
RASSF8	Other	0.864401646924248	0.703511316925711
RASSF9	Other	0.529649996576385	0.379274281495111
RAVER1	Other	-0.927623296698164	-0.777380675454559
RAVER2	Other	-0.0595803968770234	-0.0770359387958223
RAX	Nonessential	-0.443391516571229	-0.492629375390795
RAX2	Nonessential	0.0480873388331919	-0.0356143906075964
RB1	Other	-0.330699442589453	-0.451046825079287
RB1CC1	Other	-0.104231704932318	0.206433606282871
RBAK	Other	1.3382167760812	1.41192241260439
RBAK-RBAKDN	Other	0.54086481238761	1.02195997196359
RBBP4	Other	0.146459398512955	0.192513584634127
RBBP5	Other	0.292255555898103	0.399085381387694
RBBP6	Other	0.344202836457505	0.585034996230621
RBBP7	Other	0.44701739109804	0.553558071274977
RBBP8	Other	0.178684851089581	0.312384954337247
RBBP8NL	Other	0.0354439861961171	0.0719376348603012
RBBP9	Other	0.796335149907142	0.835745296125717
RBCK1	Other	-0.220475502692432	-0.491060449146009
RBFA	Other	-0.12982286337845	-0.244913193206833
RBFOX1	Other	-0.171285807053444	-0.279504407679016
RBFOX2	Other	-0.560665671799025	-0.434348580247758
RBFOX3	Other	0.224808217627651	0.252896861828516
RBKS	Other	-0.0394194196442125	-0.0269848459033151
RBL1	Other	0.289882103477698	0.408118937222213
RBL2	Other	0.598183612808531	0.578201143343113
RBM10	Other	-0.701574014849543	-0.581371879806542
RBM11	Other	1.29902220101274	1.11328765261586
RBM12	Other	-0.109740003634312	-0.188452401089642
RBM12B	Other	0.0143772736006526	0.188461386347441
RBM14	Other	0.91213872788289	1.16781337296038
RBM14-RBM4	Other	0.91213872788289	1.16781337296038
RBM15	Other	0.155337716317696	0.160548467504338
RBM15B	Other	-0.524408443731028	-0.461941615287197
RBM17	Essential	-0.0986952911575306	0.296447732814621
RBM18	Other	0.55675810219788	0.561203603934535
RBM19	Other	0.667927306528664	0.687674186432331
RBM20	Other	0.387222887806229	0.384519613621125
RBM22	Other	-0.0120728254144431	0.459754670970728
RBM23	Other	-0.43318496713047	-0.0484270644388631
RBM24	Other	0.28782513440612	0.157275338419553
RBM25	Other	-1.05371901438668	-0.469099421879341
RBM26	Other	0.601211738997129	0.492999004154531
RBM27	Other	-0.266267016278992	-0.176985931811731
RBM28	Other	-0.00467187198671622	0.11874507666886
RBM3	Other	0.679761532316866	0.585022071983007
RBM33	Other	0.872275522154645	0.926003443109391
RBM34	Other	-0.343314063199342	-0.0814261349718636
RBM38	Other	0.465653671500533	0.576483479660425
RBM39	Other	-0.00432440749927181	0.656717811227329
RBM4	Other	1.39281122362014	1.59944429498585
RBM41	Other	0.962895324708455	0.852642536627489
RBM42	Other	-0.438216378755491	-0.308173699974709
RBM43	Other	-0.122966955262641	-0.0736541296885589
RBM44	Other	0.077583141806389	0.131693234674441
RBM45	Other	0.364681575670302	0.307573762586339
RBM46	Nonessential	-0.280609987729057	-0.170316542327003
RBM47	Other	-0.360799588440313	-0.312707694596153
RBM48	Other	0.618965033348798	0.885796090179992
RBM4B	Other	1.46017266614797	1.65018490935882
RBM5	Other	-0.193725796094774	-0.0705251480036114
RBM6	Other	0.273909526223902	0.312182712117772
RBM7	Other	0.912477337605906	0.854833104118104
RBM8A	Other	-1.05513896107035	-0.196522730646875
RBMS1	Other	-0.180122637487596	0.0545264827305333
RBMS2	Other	-0.040749584581725	-0.119059588877802
RBMS3	Other	-0.151335552341836	-0.280822829361157
RBMX	Other	-0.024535558867261	0.0890306277949081
RBMX2	Other	0.0884516062364643	0.224764960765402
RBMXL1	Other	0.197215531399743	0.260296605178407
RBMXL2	Nonessential	-0.163996372938945	-0.276871794703151
RBMXL3	Other	-0.0662955361699827	-0.137132941939842
RBMY1A1	Nonessential	3.15552697115946	2.97306665356923
RBMY1B	Nonessential	3.15552697115946	2.97306665356923
RBMY1D	Nonessential	3.15552697115946	2.97306665356923
RBMY1E	Nonessential	3.15552697115946	2.97306665356923
RBMY1F	Nonessential	3.14271583356595	3.00490946682835
RBMY1J	Nonessential	3.14271583356595	3.00490946682835
RBP1	Other	0.313669831551886	0.186171932661402
RBP2	Other	-0.0457851802579343	-0.0242198001851191
RBP3	Nonessential	0.0367495891202065	0.0673363423010027
RBP4	Other	-0.343920959166877	-0.389136268006316
RBP5	Other	0.33657249948143	0.232421132251625
RBP7	Other	0.186319775076906	0.15090662062474
RBPJ	Other	0.207214715187795	0.256205559755492
RBPJL	Nonessential	0.418097987744574	0.490174915992992
RBPMS	Other	-0.391981367040727	-0.45045353359353
RBPMS2	Other	0.0950940431434234	0.0184202296657028
RBSN	Other	0.170890827610869	0.131506040529494
RBX1	Other	-0.756804999922434	-0.463142605747849
RC3H1	Other	0.28092812798944	0.352596376998285
RC3H2	Other	0.0198671098491497	-0.0279992648929817
RCAN1	Other	-0.570899657413135	-0.566741154722511
RCAN2	Other	0.0458204956715527	0.138335393827844
RCAN3	Other	0.00286357437776897	0.0136149917045809
RCBTB1	Other	0.0105137473929009	-0.126775892986308
RCBTB2	Other	0.538435558637598	0.572578317762071
RCC1	Other	0.511468466569212	0.440062351897134
RCC2	Other	0.0866464028643801	0.189398523069858
RCCD1	Other	-0.600725298011954	-0.78622233465431
RCE1	Other	0.0495397472288456	0.0766150237735242
RCHY1	Other	-0.517127928425499	-0.410577081754193
RCL1	Other	0.307642340571286	0.388631792321795
RCN1	Other	-0.54608055754491	-0.609225453873149
RCN2	Other	-0.978778716359424	-1.06464738146005
RCN3	Other	0.00434934406703629	0.00337416849041875
RCOR1	Other	-0.0967749646151921	-0.252680114729504
RCOR2	Other	0.0949720172278495	0.0865328749225652
RCOR3	Other	-0.367012959295749	-0.195860461593814
RCSD1	Other	-0.11415045826641	-0.147607988498455
RCVRN	Other	0.436413560968834	0.240565957650668
RD3	Nonessential	-0.282948357503176	-0.444830933419841
RD3L	Other	0.786474671473136	0.630576249241901
RDH10	Other	-0.0810434292732729	-0.0722879466681924
RDH11	Other	0.177979795952779	0.176708507976353
RDH12	Other	0.364267604996812	0.0853570671658865
RDH13	Other	-0.063704968042554	-0.0787544380844089
RDH14	Other	0.220962447539795	0.21012692485579
RDH16	Other	0.670591579558247	0.59858143980589
RDH5	Other	-0.218012403413564	-0.193651017004328
RDH8	Nonessential	-0.0492088342632017	-0.182103548741767
RDM1	Other	0.433768077161597	0.625260008477067
RDX	Other	1.0462120584095	1.19107190426183
REC114	Other	0.0225394068879332	-0.0200233495374586
REC8	Other	-0.0122682042569581	0.159154604655893
RECK	Other	0.462220127856358	0.360663345424087
RECQL	Other	0.159731433718122	0.198638723297691
RECQL5	Other	0.127693952951534	0.183340472581452
REEP1	Other	-0.29242836486393	-0.0145125379867917
REEP2	Other	0.352277800028427	0.543872598902426
REEP3	Other	1.00557172576703	0.902317286622436
REEP4	Other	0.809030279138535	0.679467225485488
REEP5	Other	-0.155405987817623	-0.24039108669975
REEP6	Other	-0.411015554373245	-0.371026810150388
REG1A	Other	0.0621352233494017	0.102969199275694
REG1B	Other	-0.228450969674379	-0.321471100131582
REG3A	Nonessential	0.500178126409827	0.547289691962468
REG3G	Other	-0.342245084764896	-0.383367589018229
REG4	Other	0.156461505965035	0.0680854243190449
REL	Other	-0.190639898509154	-0.240695620523835
RELA	Other	-0.320918696064539	0.0255635987453241
RELB	Other	0.13253470062409	-0.0205671257007115
RELL1	Other	0.119096008792218	0.032725178667264
RELL2	Other	0.327161884787722	0.338660853821985
RELN	Other	0.482035801123405	0.426051244274769
RELT	Other	-0.138000590226137	-0.0786552568748099
REM1	Other	-0.472139585742409	-0.446514649961527
REM2	Other	-0.186473132530545	-0.138137775328635
REN	Other	0.249180940871776	0.524280624817627
RENBP	Other	-0.473656141798909	-0.51287276849215
REP15	Other	-0.524363226704964	-0.538064741004596
REPIN1	Other	-0.176098907701067	-0.0785804857868443
REPS1	Other	0.281250080039339	0.280819589770501
REPS2	Other	0.201750542275646	0.131602806341101
RER1	Other	-0.106205708873678	0.047053650514503
RERE	Other	0.275038272637587	0.25477610973701
RERG	Other	-0.669507184949525	-0.70760673158318
RERGL	Other	0.467376856528725	0.46555954666498
RESP18	Nonessential	0.364462454056986	0.110333261643233
REST	Other	0.15801496042773	0.347364395158232
RET	Other	0.231802700478243	0.215216765771538
RETN	Other	0.279423214787578	0.0789154998350183
RETNLB	Nonessential	0.241815662396539	0.460628450418346
RETSAT	Other	-0.052291709488312	0.160108873402085
REV1	Other	-0.380999622529074	-0.508456650245093
REV3L	Other	0.408253236195195	0.434797012042722
REXO1	Other	0.329346887557595	0.22722924900121
REXO2	Other	-0.188574531004499	0.0257906654474633
REXO4	Other	-0.100741382655271	-0.0702987313541499
RFC1	Other	0.15409761634635	0.156104755786737
RFC2	Other	-0.417959220847324	-0.135958442488953
RFC3	Other	0.202644771961865	0.625117170575672
RFC4	Other	0.408001049312204	0.404342154888599
RFC5	Other	0.92124666735414	0.853641741708378
RFESD	Other	0.976964716706899	0.875795824789854
RFFL	Other	-0.378088810577688	-0.299344087523135
RFK	Other	0.207627931953477	0.256834259160116
RFNG	Other	0.344207290518717	0.231714402303536
RFPL1	Other	-0.210132104563004	-0.22871425498068
RFPL2	Other	0.617272413823833	0.598368245669446
RFPL3	Nonessential	1.32793336800689	1.22253720358127
RFPL4AL1	Other	1.56816809097828	1.4947199305944
RFPL4B	Nonessential	0.241764839269886	0.222558138677971
RFTN1	Other	0.695497352585005	0.682327763942664
RFTN2	Other	0.581368860335894	0.502555028184754
RFWD2	Other	-0.525398688944363	-0.18313959559417
RFWD3	Other	0.0134908976180007	0.0347461295180668
RFX1	Other	0.31250802386578	0.235554914773858
RFX2	Other	-0.0138441358045777	-0.0837941333315282
RFX3	Other	0.675337003972572	0.512837943205138
RFX4	Other	0.0628265520974124	0.0936144209737339
RFX5	Other	0.25105824371599	0.504765346425212
RFX6	Nonessential	-0.688365703644421	-0.689595617079023
RFX8	Other	-0.569274004174855	-0.44958289649863
RFXANK	Other	0.760273408886052	0.758786505542276
RFXAP	Other	-0.3511040906258	-0.0660611051252121
RGAG1	Other	0.64650353631836	0.57025232070884
RGAG4	Other	0.490132982336848	0.491316632825975
RGCC	Other	-0.291801356267671	-0.30781995912956
RGL1	Other	0.379055136264347	0.193994879622589
RGL2	Other	-0.216550532012327	-0.489743610225782
RGL3	Other	0.234436283594882	0.012787278101843
RGL4	Other	0.857177502315859	0.797902881639146
RGMA	Other	0.142984941053426	0.0463810341368965
RGMB	Other	-0.0356643217201823	0.0434947748160147
RGN	Other	1.26015996722206	1.28193249311816
RGP1	Other	-0.275790213608254	0.0550245180299441
RGPD1	Other	1.29870951027446	1.77988444246495
RGPD2	Other	-0.420085397770988	-0.441910338390378
RGPD3	Other	1.13905960923818	1.55827599934719
RGPD4	Other	0.382238972674327	0.52205458963628
RGPD5	Other	1.20190272081802	1.95556492584205
RGPD6	Other	1.20190272081802	1.95556492584205
RGPD8	Other	0.915893822621861	1.80048969033054
RGR	Other	-0.303404269903514	-0.477773314140748
RGS1	Other	0.0883614656159787	0.0586304099306125
RGS10	Other	-0.321843589630196	-0.325655737486362
RGS11	Other	0.395530599699403	0.420352143845541
RGS12	Other	-0.322455734420193	-0.114191771741878
RGS13	Other	-0.0941226833520859	0.0732234791371832
RGS14	Other	-0.419784898963687	-0.504718833783525
RGS16	Other	0.395718452866301	0.325008134384612
RGS17	Other	0.125563544992103	0.0217467740268192
RGS18	Other	0.691146506697511	0.671853996171736
RGS19	Other	0.226872765231277	0.0724963082349864
RGS2	Other	0.305427337561339	0.362129014781508
RGS20	Other	0.127641445806434	-0.0205511960161872
RGS21	Other	0.188635078787089	0.0540656682625581
RGS22	Other	0.606146195381901	0.543164359974625
RGS3	Other	0.00293062300437747	-0.181465734029852
RGS4	Other	0.69535161279156	0.523200803505622
RGS5	Other	-0.137864323202938	-0.186739134793463
RGS6	Other	0.171113894247994	0.0930877143216069
RGS7	Other	0.361887261525471	0.375142328256767
RGS7BP	Other	0.474915118204904	0.360460642849703
RGS8	Other	-0.17832973633784	-0.156459045808653
RGS9	Other	-0.289926091001515	-0.223196097491832
RGS9BP	Other	-0.668478172599998	-0.607921621253939
RGSL1	Other	0.503385414803927	0.545571940097484
RHAG	Other	0.158923528179048	0.094130115595377
RHBDD1	Other	-0.24036778757811	-0.232474795872814
RHBDD2	Other	-0.589888161795368	-0.542107910463217
RHBDD3	Other	-0.00929515929849437	0.0177006658766149
RHBDF1	Other	-0.627407696781015	-0.597560538546672
RHBDF2	Other	0.37917446347268	0.334493550737435
RHBDL1	Other	-0.374901357159313	-0.346727690466385
RHBDL2	Other	0.544025477762029	0.328445127986875
RHBDL3	Other	-0.54618185272391	-0.406085317138401
RHCE	Other	-0.00773842993009403	-0.131461761984615
RHCG	Other	0.375803047548661	0.431084479798497
RHD	Other	0.310372311362462	0.044500053280271
RHEB	Other	0.683830151383181	0.658783500222224
RHEBL1	Other	0.0160595092838555	-0.00897062049883422
RHNO1	Other	0.333835308696523	0.318198202164742
RHO	Nonessential	0.709226198067221	0.646181254229447
RHOA	Other	0.31843384547001	0.317520988896786
RHOB	Other	-0.0294338829255658	-0.0809568977436915
RHOBTB1	Other	-0.173985580730031	-0.0444286594616566
RHOBTB2	Other	-0.26896587210938	-0.223883899152709
RHOBTB3	Other	-1.3742554267657	-1.47319671885552
RHOC	Other	0.872259684295444	0.859970975678706
RHOD	Other	0.138376508906913	0.49494186146922
RHOF	Other	-0.302655379732315	-0.0374957147865633
RHOG	Other	0.21407304984079	0.21761774473431
RHOH	Other	-0.0634861288079777	-0.0206126805094526
RHOJ	Other	0.674091812243266	0.616038621850407
RHOQ	Other	0.46900505776038	0.850343863697731
RHOT1	Other	0.0797453138366583	0.18686164065835
RHOT2	Other	-0.240737506792957	-0.0748668463335913
RHOU	Other	0.105832963117624	0.00653919176345221
RHOV	Other	-0.480625458400441	-0.468276727659479
RHOXF1	Other	0.344793478207213	0.340215640522541
RHOXF2	Nonessential	0.291930591615853	0.0750835488656929
RHOXF2B	Other	0.545912910442599	0.369597874529303
RHPN1	Other	-0.664619613158363	-0.520035031325719
RHPN2	Other	0.200956695232196	0.139517808437625
RIBC1	Other	0.126448378559478	-0.0388986170244756
RIC1	Other	-0.285282156339375	-0.112731227965218
RIC3	Other	0.741906485166844	0.736366536271028
RIC8A	Other	0.741149560893561	0.610229172537641
RIC8B	Other	-0.281757565545319	-0.399391653408283
RICTOR	Other	0.527160672256769	0.525267496442893
RIF1	Other	-0.380094105988571	-0.214612700558151
RIIAD1	Other	0.657503364581118	0.717561080527877
RILP	Other	-0.382605537604718	-0.375331295083705
RILPL1	Other	-0.296087746157061	-0.257906911966214
RILPL2	Essential	0.363249455728681	0.400763340769527
RIMBP2	Other	0.160463703339184	0.0705982164296314
RIMBP3	Other	0.49916281578209	0.515005079074045
RIMBP3B	Other	-0.0224704375406815	0.226885294288639
RIMBP3C	Other	-0.0224704375406815	0.226885294288639
RIMKLA	Other	0.153336951105015	0.186242313709413
RIMKLB	Other	-0.149881919798661	-0.0130846189373227
RIMS1	Other	0.819951900079995	0.754615348179124
RIMS2	Other	0.568480489264029	0.588050889529899
RIMS3	Other	0.287467516896319	0.0670331184263358
RIMS4	Other	0.54353677700362	0.504310894411748
RIN1	Other	-0.601643726539736	-0.461803546985544
RIN2	Other	0.89761059448458	0.881497433296488
RIN3	Other	-0.0757598671720552	0.00299280629537227
RING1	Other	1.74317812740461	1.7227887354986
RINL	Other	-0.180962041086338	-0.271809565049294
RINT1	Other	0.064992080887526	0.0980777797848685
RIOK1	Other	-0.152154073014831	0.061561717455195
RIOK2	Other	0.411832547656794	0.813678728239502
RIOK3	Other	-0.0251828650122715	-0.124910915169515
RIPK1	Other	0.167243020191358	0.0956480728143166
RIPK2	Other	-0.0374248917908115	0.176782596452827
RIPK3	Other	0.0949991051486631	0.0512187654516751
RIPK4	Other	0.585304271054269	0.434742711349124
RIPPLY1	Other	0.44947241457847	0.248787195954159
RIPPLY2	Other	0.499154561841179	0.339865212397831
RIPPLY3	Other	-0.376585942165624	-0.482723687908714
RIT1	Other	0.31161158485349	0.43091345707101
RIT2	Other	0.0103127801933366	-0.163894645851091
RITA1	Other	-0.614085205931981	-0.530730396100009
RLBP1	Other	0.249359769661484	0.220440835829572
RLF	Other	1.02046266420527	0.865213433067638
RLIM	Other	-0.226701072661153	-0.287419886223449
RLN1	Other	1.10292702197664	1.27531884864004
RLN2	Other	0.448785769776398	0.571172699813983
RLN3	Other	-0.428903779182401	-0.516272452409185
RLTPR	Other	-0.4191951943418	-0.298395097882405
RMDN1	Other	-0.608756110816926	-0.70093339823573
RMDN2	Other	0.460606036242057	0.370129494300333
RMDN3	Other	0.642394049874002	0.559599787856353
RMI1	Other	0.281345458730288	0.266164500136183
RMI2	Other	0.499390473313511	0.318882837750528
RMND1	Other	0.835597295126668	0.849950109564516
RMND5A	Other	-0.276469365092243	-0.0163280328312464
RMND5B	Other	0.252921695703936	0.197486306890392
RNASE1	Other	0.354347675386605	0.407687349352026
RNASE10	Nonessential	-0.410470124167028	-0.23183771870825
RNASE11	Nonessential	1.13629162277046	1.19081596593888
RNASE12	Nonessential	0.631332177758116	0.594646040109115
RNASE13	Nonessential	0.972557136700289	0.9755456730062
RNASE2	Other	-0.0188799088123902	-0.0690401853963338
RNASE3	Other	0.368546624571475	0.416331102161233
RNASE4	Other	0.143628827301975	0.114111813425441
RNASE6	Other	0.930406133446532	0.952220453506049
RNASE7	Other	0.307286617290292	0.252740865346367
RNASE8	Nonessential	0.0867292454753437	-0.0297644498787998
RNASE9	Nonessential	0.0926378855745453	0.170295121079347
RNASEH1	Other	-0.131072144201376	-0.0572824008992337
RNASEH2A	Other	0.59354262838623	0.547076182735371
RNASEH2B	Other	-0.0434576012509482	0.0167754141473023
RNASEH2C	Other	-0.142349955200871	-0.0181116331851551
RNASEK	Other	-0.291748495915119	-0.232717027690516
RNASEL	Other	0.798121769482898	0.775252529948141
RNASET2	Other	-0.0207811028139274	0.0752290812837459
RND1	Other	0.69374277253226	0.791946341927088
RND2	Nonessential	0.362136574709079	0.265064245338602
RND3	Other	0.534739243972949	0.50588463995678
RNF10	Other	-0.571654037997412	-0.648309505467886
RNF103	Other	0.484431171394064	0.693417714880693
RNF103-CHMP3	Other	0.615755757417704	0.624459319661741
RNF11	Other	0.820744625497182	0.907084248383387
RNF111	Other	0.423228687033213	0.381431360093145
RNF112	Other	-0.312115653880393	-0.51357285353373
RNF113A	Other	-0.585533705988358	-0.222356900985354
RNF113B	Nonessential	-0.206994500833796	-0.374282461367098
RNF114	Other	-0.237757097645007	-0.30411518119565
RNF115	Other	-0.702917522744472	-0.520581737398719
RNF121	Other	0.290484399933502	0.191506229189534
RNF122	Other	0.739657742305116	0.636007519796279
RNF123	Other	-0.131230823444328	-0.0408043809996438
RNF125	Other	-0.00939998848542841	-0.0839072782837625
RNF126	Other	0.107695522986328	0.282662113770736
RNF128	Other	1.17018310260986	1.07749338051401
RNF13	Other	0.199497693645502	0.233324486573823
RNF130	Other	0.123891142926853	0.0888203250139824
RNF133	Other	0.404038664036237	0.310800908999055
RNF135	Other	-0.634731508735588	-0.555993085503833
RNF138	Other	0.425980071489922	0.606598224482779
RNF139	Other	0.730172869984684	0.839409034644776
RNF14	Other	0.100599827623727	0.250677996829308
RNF141	Other	0.709906906404752	0.749029134551316
RNF144A	Other	0.0342024343835537	-0.0765429853937915
RNF144B	Other	0.910813144018137	0.883299115555785
RNF145	Other	0.351869274212829	0.780940543734466
RNF146	Other	0.00942606104124099	0.158318646299548
RNF148	Other	1.16966609182921	1.24887290781945
RNF149	Other	-0.366270054551793	-0.345511713670971
RNF150	Other	0.850309535216918	0.691312499563657
RNF151	Other	-0.159725451792259	-0.0882969265487687
RNF152	Other	0.426163585175951	0.382465968193718
RNF157	Other	-0.0288108963950565	-0.0468249490596127
RNF165	Other	0.428600440322617	0.323455102181644
RNF166	Other	-0.323990926026558	-0.347866955313448
RNF167	Other	0.116427112126054	0.135301932607802
RNF168	Other	-0.380998241580003	0.0556430259882665
RNF169	Other	-0.350837203240861	-0.0550509776139788
RNF17	Nonessential	0.678122522626803	0.789974467836912
RNF170	Other	-0.226146950307375	-0.142668379741402
RNF175	Other	0.295944288481497	0.260776023201061
RNF180	Other	-0.193974302180915	-0.120079178914649
RNF181	Other	-0.675010616221449	-0.311797290287485
RNF182	Other	0.523321606823377	0.396542704003281
RNF183	Other	1.07184483919038	0.988421983516555
RNF185	Other	-0.0471434088362053	-0.0510560222246174
RNF186	Other	0.376846148258861	0.457468218472503
RNF19A	Other	0.213419068874653	0.515720609085283
RNF19B	Other	0.0406220388719131	0.18246254973195
RNF2	Other	-0.151676279986852	-0.300092721165662
RNF20	Other	0.28336462249552	0.311125813154505
RNF207	Other	-0.724558835157917	-0.836021542367367
RNF208	Other	0.731365204210184	0.562411240614678
RNF212	Other	-0.132847709759748	-0.216965713238812
RNF212B	Other	0.214221935647974	0.29555949566993
RNF213	Other	0.509726650063358	0.287323004548611
RNF214	Other	0.125861858512484	0.413835296448583
RNF215	Other	-0.121550163653976	-0.0497141577613978
RNF216	Other	-0.0467230874906475	-0.0247203852703659
RNF217	Other	0.24709660206438	0.262795682608891
RNF219	Other	-0.486938356468281	-0.468073963132831
RNF220	Other	0.326001088030641	0.2015002410732
RNF222	Other	-0.2372590290755	-0.143072679935555
RNF223	Other	-0.239757136168306	-0.14161206737074
RNF224	Other	0.471679766486782	0.458873669193933
RNF24	Other	0.483377620297991	0.350844167500025
RNF25	Other	0.673305211387956	0.540838918817607
RNF26	Other	-0.737639414313915	-0.642470629368695
RNF31	Other	-0.552435457699659	-0.48939794616458
RNF32	Other	0.172296357261018	0.237793247798891
RNF34	Other	-0.0684856892926684	0.0726553457610037
RNF38	Other	-0.152957042109734	-0.0579584244075121
RNF39	Other	0.504475372061061	0.348932151853238
RNF4	Other	-0.464252795641255	-0.212762139339675
RNF40	Other	0.511048920704032	0.559624937840236
RNF41	Other	-0.124770495890245	-0.10932356350722
RNF43	Other	0.0834376464208894	0.0355973324962274
RNF44	Other	-0.548426357932114	-0.546146184210895
RNF5	Other	0.696398116694631	0.798023174565321
RNF6	Other	0.826430869537324	1.13865121832817
RNF7	Other	-0.341938791596194	-0.441238756722272
RNF8	Other	0.554206373683489	0.676397148967924
RNFT1	Other	0.549983564543122	0.515534104072874
RNFT2	Other	0.0299691036836055	0.0501619572248661
RNGTT	Other	-0.457455907247555	-0.207851569232983
RNH1	Other	0.00321067459232948	-0.172265113973707
RNLS	Other	0.355555174118931	0.34924437554536
RNMT	Other	0.357876349152279	0.305353490095342
RNMTL1	Other	0.853797458745163	0.74642454912343
RNPC3	Other	-1.00390997755287	-0.0236616596406727
RNPEP	Other	-0.362561785666295	-0.135808191522502
RNPS1	Other	-0.0813085543921877	0.191892253763813
ROBO1	Other	-0.190506147069974	-0.268638552354422
ROBO2	Other	-0.349482843375199	-0.32612575232111
ROBO3	Other	-0.609331257685372	-0.548783575530601
ROBO4	Other	-0.228746768423938	-0.227794007631554
ROCK1	Other	-0.654059847413445	-0.65060236433802
ROCK2	Other	0.10398459364144	0.103123705619263
ROGDI	Other	0.0353423437557274	-0.11016264782425
ROM1	Other	-0.158720618189206	-0.213190601411518
ROMO1	Other	0.29458547178405	0.791326797108221
ROPN1	Other	0.284617489628415	0.418550983117465
ROPN1B	Other	0.457497981284432	0.428798274842131
ROPN1L	Other	-0.0142438219189783	-0.119421428173208
ROR1	Other	-0.568567218815625	-0.79675404500859
ROR2	Other	0.204899788589518	0.34003032611674
RORA	Other	0.272950120281906	0.297736561252289
RORB	Other	-0.581131060469059	-0.534788463173017
RORC	Other	0.446581343066221	0.330638247975367
ROS1	Other	0.311481225249436	0.146660839089801
RP1	Nonessential	-0.538699303966743	-0.432468931721238
RP1L1	Nonessential	-0.0472364515575687	-0.169938122569818
RP2	Other	1.09123370870959	0.953286930873309
RP9	Other	0.184769457489728	0.0795147921060096
RPA1	Essential	-0.408001239226085	-0.0298145024193509
RPA2	Essential	-0.796897906369599	0.122840081106984
RPA3	Other	0.481592379354146	0.519328507641518
RPA4	Other	0.494138386551924	0.48626093202936
RPAIN	Other	-0.58462444186805	-0.0713205661720771
RPAP1	Other	-0.235367386690045	0.0561191665986786
RPAP2	Other	-0.0222141818447867	0.0146259565717482
RPAP3	Other	0.417467584522189	0.58555907904595
RPE	Other	0.251474419180293	0.417207976273919
RPE65	Nonessential	-0.075879986098388	0.192163864032824
RPEL1	Other	0.0608640317441801	-0.017002548400087
RPF1	Other	-0.58950879710984	-0.352583682820669
RPF2	Other	0.530408035175814	0.57588821170941
RPGR	Other	0.0232706297260957	0.0228017019030813
RPGRIP1	Other	0.545894352660023	0.539317953300459
RPGRIP1L	Other	0.566333841959287	0.412743676482966
RPH3A	Other	0.651851082581014	0.49488041334974
RPH3AL	Other	-0.0665557024029232	-0.279874745748612
RPIA	Other	-0.0852202323027202	-0.0714736379151817
RPL10	Essential	-0.147383322447251	0.064344028960626
RPL10A	Essential	-0.523909322520456	0.144296921576026
RPL10L	Other	0.128407301432213	0.20963080543744
RPL11	Essential	-0.117446328102241	0.330831167944242
RPL12	Essential	-0.958985592277906	0.249152650248545
RPL13	Essential	-0.382291266863749	0.199957651553146
RPL13A	Essential	-0.368734166643391	-0.01909634958191
RPL14	Essential	-0.258209013642858	0.190283869500243
RPL15	Other	-0.665545264388746	-0.115565729996308
RPL17	Other	0.661972221996754	1.73673885771396
RPL17-C18ORF32	Other	0.372506836932288	1.47734393241836
RPL18	Essential	0.283065854129166	0.741282670628172
RPL18A	Essential	0.61408545593257	0.834673634120762
RPL19	Essential	-0.116830768499942	0.734924762557764
RPL21	Other	0.0834331372602154	0.430040824411546
RPL22	Other	0.710910297312105	0.673102886230645
RPL23	Other	-0.722660310396419	0.127555753790483
RPL23A	Essential	-0.290284797193379	0.42509082271287
RPL24	Essential	-0.0336348144163776	0.384926515827986
RPL26	Essential	-1.1492277951285	-0.749079053476634
RPL26L1	Other	-0.753147869446826	-0.649069771922829
RPL27	Essential	-0.69192212803062	-0.0935453374201125
RPL27A	Other	-0.759921031725653	-0.114637563319847
RPL28	Other	0.271440987064501	0.330945762184682
RPL29	Other	-0.799462637872499	-0.214913369913262
RPL3	Essential	0.0921354018075802	0.527983477195468
RPL30	Essential	0.326591236921682	0.555378319775388
RPL31	Essential	-0.673707221431989	0.157956415231724
RPL32	Essential	-0.493834023795005	0.127120399352244
RPL34	Essential	-0.730009924500888	-0.425226232542567
RPL35	Essential	-0.682588503713873	0.103643142724873
RPL35A	Essential	0.459295951935405	0.613037571186769
RPL36	Essential	-1.07902226419358	-0.785042026839205
RPL36A	Other	0.249801069837274	0.406151879309934
RPL36AL	Other	0.399389745357885	0.547788223202837
RPL37	Essential	-0.582224320451834	0.623011442966605
RPL37A	Essential	-0.288872104530558	-0.0154233226439864
RPL38	Essential	-0.178441226795593	0.0699562112061465
RPL39	Other	0.161538309632302	0.374180955230778
RPL39L	Other	0.199300349927977	0.246656381815363
RPL3L	Other	-0.446715604934089	-0.565072521636383
RPL4	Essential	-0.902716775228741	0.0362479793683304
RPL41	Other	-0.133685574582293	0.289639541930433
RPL5	Essential	0.549058889681537	0.977634126482035
RPL6	Essential	-1.37932836753917	-0.486713088196575
