Gene	Category	CCK-81-311cas9 Rep A p2	CCK-81-311cas9 Rep B p2	CCK-81-311cas9 Rep C p2	pDNA_0	pDNA_2
ADAMTS13	Other	-0.0214981191993742	-0.11253108678492	0.012307114724893	-0.199028438038605	-0.121608246477538
ADAMTS14	Other	0.000545562860678583	0.0296998098401133	0.0553857378732208	-0.0687871996691262	-0.0234370522934373
ADAMTS15	Other	-0.169083231746107	-0.0117474814953052	0.000733699058547903	-0.101675084569797	-0.220630660761091
ADAMTS16	Other	0.333277248700948	0.32579237801988	0.211579042863199	0.320455947924376	0.324747574058981
ADAMTS17	Other	0.404603837396336	0.220890037530203	0.335944588693338	0.210614141059023	0.228007979586399
ADAMTS18	Other	-0.00272391248581089	0.129327256145474	0.0775129044117918	0.143623018687041	0.0425838697039548
ADAMTS19	Other	-0.146269092408803	-0.0633234461650965	-0.231998822508278	-0.222049474829027	-0.18024708598167
ADAMTS2	Other	-0.522788817841858	-0.594776555768101	-0.379954177958418	-0.51895198819516	-0.600490321843811
ADAMTS20	Other	0.905735536267321	0.896911129267079	0.788805274760621	0.761241237873125	0.787772400091067
ADAMTS3	Other	0.286845754793159	0.408900592918106	0.232136291600721	0.218647839224655	0.382835320199601
ADAMTS4	Other	-0.733484396055085	-0.755231219749296	-0.551600426634549	-0.45597747176825	-0.672350850067568
ADAMTS5	Other	-0.352614217009866	-0.409842923138367	-0.679313825782517	-0.567932620869556	-0.458390495988902
ADAMTS6	Other	0.184675372576022	0.215757393095934	0.187664258093148	0.133082776033768	0.165330420664919
ADAMTS7	Other	-0.509233795268151	-0.373942237789144	-0.442459052633827	-0.206124934510504	-0.160459432612917
ADAMTS8	Other	0.57106771638611	0.50048131714206	0.426307935615692	0.52455149033371	0.572371459848372
ADAMTS9	Other	-0.0537302897340679	-0.0368493503032205	-0.00244610360006946	0.127197484063435	-0.179453277365666
ADAMTSL1	Other	0.912254825577179	0.948703933068462	1.02107947557895	0.84511096713728	0.85578360392955
ADAMTSL2	Other	-1.34515030178069	-1.37351998616397	-1.33839708708553	-1.47913743209616	-1.39318110720546
ADAMTSL3	Other	-0.275414655912845	-0.245627196917425	-0.17845163081419	-0.110715424177553	-0.38471320078804
ADAMTSL4	Other	-0.516334647436677	-0.367070781243829	-0.475137055607929	-0.369908892129138	-0.259600314304948
ADAMTSL5	Other	-0.63939442633127	-0.578971325299488	-0.548276301556172	-0.826740211794432	-0.57881912801518
ADAP1	Other	-0.287451835407023	-0.110417764135138	-0.235411099420591	-0.133072490489199	-0.128090569405588
ADAP2	Other	-0.125784964018521	-0.0221842238804562	0.152970861275938	0.229509750482051	0.165539795360347
ADAR	Other	0.143060381504388	0.221432201347929	0.212413417470095	0.0851220034134062	0.198719412278597
ADARB1	Other	0.335667659605884	0.25916012465508	0.319821181005731	0.0251749105711558	0.270045872006484
ADARB2	Other	0.325033116361845	0.350467747333946	0.435335619678672	0.202043801104706	0.393633816951103
ADAT1	Other	0.0868026392552193	0.0730465263840688	0.0628737098682986	0.052395092114785	0.159265206599425
ADAT2	Other	-0.541941173413696	-0.342411068736013	-0.433471687389096	-0.37844133540647	-0.240558347112595
ADAT3	Other	-0.215707069913304	-0.144031541851907	-0.221997409861356	-0.185529594253752	-0.197535108748147
ADCK1	Other	0.502212149370096	0.498590189116732	0.542403547959849	0.252118603076602	0.369004905105382
ADCK2	Other	-0.616706190277379	-0.68150888261074	-0.5722902116223	-0.399258303818345	-0.509839199994267
ADCK3	Other	-0.258847241864059	-0.241228135112819	-0.0390300648463854	-0.130150505980801	-0.253838109772235
ADCK4	Other	0.231288855111743	0.18156017611236	0.215470089022726	0.189878184334255	0.182071803917581
ADCK5	Other	-0.72639359864189	-0.478016275606811	-0.511521993819124	-0.612253457137278	-0.591500420301133
ADCY1	Other	0.430885466391421	0.297859442190093	0.22279344633048	0.203759175074512	0.174467498108742
ADCY10	Other	0.0325101992957435	0.0610157965882181	0.0282064472823056	-0.0842265306069436	-0.118818417488258
ADCY2	Other	0.268969904057974	0.353019880232903	0.281455850830433	0.0866414458776628	0.198074861024117
ADCY3	Other	-0.012899772676917	0.104142033701664	-0.114035590177675	0.0319145499109153	0.110547993295125
ADCY4	Other	0.28211025843861	0.21902745182758	0.335704877631518	0.291483262952313	0.340869050303749
ADCY5	Other	0.369351569605002	0.369205300542708	0.423694929120538	0.296021583556469	0.265441450473677
ADCY6	Other	0.236381280453947	0.100148131437147	-0.0141543834796017	-0.126979164111556	-2.44271936275797e-05
ADCY7	Other	-0.328344187201801	-0.172987224975915	-0.0720107027086859	-0.419521965175731	-0.264310708979841
ADCY8	Other	0.192796856564792	0.139038074577371	0.191750023124968	0.155085547836892	0.173932612001162
ADCY9	Other	-0.255293293441671	-0.306264530056414	-0.310761918692707	-0.27313379434259	-0.362205434389015
ADCYAP1	Other	0.0940104286433318	0.0874591586314375	0.00590285368540668	0.153757526862935	0.173472440971573
ADCYAP1R1	Other	0.193888098383894	0.333195901974885	0.171640433141741	0.238099646569669	0.213221938317922
ADD1	Other	1.41514829051722	1.42296490214523	1.32914062334492	1.43441828723722	1.35196644593793
ADD2	Other	-0.0594431350031309	-0.0747113583763099	0.0601976722504075	0.213321451982433	0.13173425496893
ADD3	Other	0.228964383666707	0.315913030632215	0.259438304643408	0.278770266098657	0.37554215289676
ADH1A	Other	0.417070640678728	0.597161015249612	0.506837874975741	0.337774940706258	0.453641855682138
ADH1B	Other	0.10059264078057	0.0527380366212941	0.175071388004194	0.124348429755943	0.254336229972488
ADH4	Other	0.391869477829958	0.322011857646562	0.419757907790843	0.204462696622002	0.302913353781883
ADH5	Other	1.00114088468931	1.01899247347452	0.969642539951644	0.956898511281309	1.06470265593967
ADH6	Other	0.194995957495216	0.328529263278259	0.164230131583509	0.067889200151985	0.0677540821121398
ADH7	Nonessential	0.502882850247978	0.357092655265752	0.510953917020431	0.456583081866288	0.377284419342977
ADHFE1	Other	1.40207570244967	1.35353952509076	1.256454068183	1.39043376470471	1.27002931627651
ADI1	Other	-0.398037651967075	-0.248000617793728	-0.35770966287827	-0.379276352254744	-0.433966959627359
ADIG	Other	0.464713051583046	0.438472099767875	0.456282158241125	0.440299958618861	0.452899435923099
ADIPOQ	Other	0.360883369880214	0.262451317983394	0.213610162677216	0.0916874868160501	0.191110745677894
ADIPOR1	Other	0.174372622038553	0.171377786718809	0.118571419388779	0.00359217841804464	-0.000167135209936893
ADIPOR2	Other	0.923013092102082	0.922696778445297	1.01356092919886	0.873323686094461	0.718916474653578
ADIRF	Other	-0.477634312775687	-0.171134463303462	-0.213238356830926	-0.248606991053563	-0.238489280501774
ADK	Other	0.718200009394552	0.810561821315579	0.760314426789135	0.705268508193232	0.887834071496195
ADM	Other	0.13225702789933	0.256472444583802	0.317126717300016	0.14347092053964	0.0587571132520518
ADM2	Other	0.120928216411439	0.153863729744698	0.0883027027635541	-0.0151575208420465	-0.0853455225599871
ADM5	Other	0.317916971974951	0.146664086363955	0.236914405780643	0.265036095712468	0.460199685959458
ADNP	Other	-0.101903809068137	0.0896288716363117	0.025538758920431	0.124474211710543	0.0266009345537613
ADNP2	Other	0.371652556705882	0.31066771900803	0.515558439279977	0.199606355929168	0.23553863634351
ADO	Other	0.18460233466518	0.128726067634149	0.178766113406758	0.0295294500017023	0.182084824835604
ADORA1	Other	0.05466021826556	-0.0500453687630384	0.176485251582252	0.14590674986985	0.110059767194535
ADORA2A	Other	0.868632294332511	1.02319695983143	0.968014871799428	0.736431743675415	0.941789917613509
ADORA2B	Other	-0.224019958956278	-0.299070634593019	-0.412803588424282	-0.0624553180740699	-0.0624008241337254
ADORA3	Other	0.650724205562148	0.73153666818299	0.706255444044448	0.575603395278527	0.673004641927461
ADPGK	Other	-0.415176314557229	-0.513946499364553	-0.634877721644337	-0.409783088026609	-0.350126179937109
ADPRH	Other	-0.651876138417125	-0.43147897873272	-0.608900138724709	-0.281167068456828	-0.445607779256224
ADPRHL1	Other	0.668468665495012	0.601273950979971	0.631779650913857	0.449434192564269	0.667052605156099
ADPRHL2	Other	-0.365639024930482	-0.239026663780234	-0.370173241661362	-0.0935402837063592	-0.106593887425106
ADPRM	Other	0.399647505730657	0.420887901821146	0.438254119940382	0.228307861432223	0.262827469498428
ADRA1A	Other	0.0333426867756023	0.115965675700072	0.104943065151519	-0.140528675109363	-0.216344686067146
ADRA1B	Other	1.19863142274694	0.996208808506504	1.06677294435652	0.882786345016632	1.10389712743252
ADRA1D	Other	0.013166376783958	-0.0200168508053076	0.0660311447927094	-0.0303160776018926	-0.122808964709917
ADRA2A	Other	-0.266998091768943	-0.177060507949384	-0.153815957099516	-0.386837420517029	-0.26357686867345
ADRA2B	Other	0.262220862000636	0.219081460468896	0.280749397419282	0.0674848285004025	0.213394157312217
ADRA2C	Other	0.116828168821968	0.165676998630892	0.187885487296925	0.0704356303681783	0.128614875956311
ADRB1	Other	-0.0109697048922229	-0.0348491647178567	0.0687908562509174	-0.113601285505862	0.139227239040398
ADRB2	Other	-0.505178496428371	-0.607505910344112	-0.670393974528044	-0.584328333438361	-0.551732081286243
ADRB3	Other	1.15434005274686	1.03722143502189	1.02106772548062	0.816448621437605	0.979726634011783
ADRBK1	Other	-0.0340245520962767	-0.104928455804058	-0.0853493320582468	0.134980957045309	0.0631662306430698
ADRBK2	Other	0.333526979887923	0.239693599528267	0.340492640987893	0.4030840508235	0.419249153637504
ADRM1	Other	-0.14965389822361	-0.130894066641097	-0.275251155558033	0.0158096682202626	-0.0276687333526929
ADSL	Other	0.0635124786456543	-0.180511964386884	-0.190459810902395	-0.0360064117449884	0.019602961661326
ADSS	Other	0.00234270134734285	0.00245125596457221	0.0740354759811634	0.262044876367767	0.089352977543817
ADSSL1	Other	-0.758553283178659	-0.686983134375473	-0.726270705847009	-0.565531768377356	-0.684598197914926
ADTRP	Other	0.369820886518845	0.220702077289198	0.235892588467565	0.117033996142714	0.27809052183475
AEBP1	Other	0.87333793551574	0.912497504396615	0.866325712062704	0.852320117792482	0.937399704515884
AEBP2	Other	0.920615598499388	1.00826126575544	0.989442522801545	1.06996087712698	1.18341949591235
AEN	Other	0.30827949519486	0.217298910720534	0.291777950245643	0.13552949602434	0.221224674012364
AES	Other	0.222649703876022	0.345844563211639	0.271172854912676	0.398815514611653	0.3551583584958
AFAP1	Other	0.32902142026333	0.317381368445562	0.481177463425239	0.369727730094409	0.324463311016105
AFAP1L1	Other	-0.311969120302092	-0.17429027290518	-0.421613811542848	-0.295247519662052	-0.30621712735089
AFAP1L2	Other	0.415696708745573	0.396757772330982	0.453587224706461	0.439866230727317	0.508992751675093
AFF1	Other	0.362046402349943	0.28099757049447	0.266834851153435	0.226571200844393	0.157397056789438
AFF2	Other	0.135549234288196	-0.160367329698726	0.010699161464302	-0.252182746238361	-0.232072144905299
AFF3	Other	-0.366078021391968	-0.38344738468063	-0.22063449894901	0.0290252375471496	-0.307504826893198
AFF4	Other	0.492019671282738	0.344199332940784	0.288918228257241	0.361955708351403	0.353351050419825
AFG3L2	Other	-0.213288627986345	-0.233965258276709	-0.289499737092914	-0.208983248154739	-0.176042726826511
AFM	Nonessential	0.131835954814296	0.0358927350699748	0.21374173990037	0.422921871257616	0.00236544261277525
AFMID	Other	0.48728344532288	0.416185169825618	0.447129663554028	0.428205668597898	0.371856302642709
AFP	Other	0.0826900501334966	0.0555478237729672	0.119264296420217	0.137633098280453	0.156799689896329
AFTPH	Other	-0.212672622286462	-0.20144051499244	-0.353489787613822	-0.149286245383247	-0.295474628360118
AGA	Other	0.740544994042384	0.672123589709692	0.745511306802281	0.609569934682477	0.661005638419689
AGAP1	Other	0.670487474099459	0.637148455399622	0.574285799319558	0.487566535208878	0.628422398034511
AGAP2	Other	-0.212209884795291	-0.253043578896329	-0.120205060165672	0.0478596664857579	-0.0924206796136122
AGAP3	Other	-0.0165017883593841	0.264889058529573	0.0996050962511726	0.153425761488146	-0.0118880207339861
AGAP4	Other	1.72080669922766	1.63586201804425	1.5793682666359	2.27368929476718	2.42590066558892
AGAP5	Other	0.469976091059547	0.521955061902982	0.431573352830639	0.580276839364065	0.552786632086647
AGAP6	Other	0.179254866834838	0.0435555594306705	0.176397916910291	0.368541992633023	0.356834799866085
AGAP7P	Other	1.06902187969393	1.06511296947637	0.992263552879854	1.31437704793109	1.40598971712258
AGAP9	Other	0.57315635216154	0.545001626602194	0.675522947590848	0.803963205887032	0.96256705012111
AGBL2	Other	-0.0142853812491984	0.0847648265662045	-0.056581011555024	-0.0200098328813926	-0.00245095634539934
AGBL3	Other	1.10589761216201	1.15567282001101	1.14801921089748	1.10375118380653	1.30773434655305
AGBL4	Other	0.546502913884121	0.378881767110193	0.369299820299019	0.440977901905221	0.471935624748506
AGBL5	Other	0.571378090094586	0.604531414906408	0.527228422047877	0.695113908715671	0.660756633514763
AGER	Other	0.788087500248226	0.924315342187113	0.884484757863417	0.740015760916044	0.784831580180807
AGFG1	Other	0.834272420936223	0.734302028238459	0.908005017837358	0.771469603101766	0.853376612761823
AGFG2	Other	-0.135576795747549	-0.114770682860862	-0.128819094161608	0.113885285649908	0.0125939528010158
AGGF1	Other	-0.373207622546818	-0.492065787382351	-0.297899300595414	-0.342746727793401	-0.471566197370549
AGK	Other	0.711376699708533	0.734828398971277	0.775339131580123	0.767832972942723	0.659512822406843
AGL	Other	0.50933111538852	0.508620440444077	0.605262959089182	0.503967411333055	0.69474631685315
AGMAT	Other	-0.259643933155056	-0.423860016276454	-0.344871851696161	-0.228540430986688	-0.428211194277738
AGMO	Other	0.350694773504408	0.312754997652208	0.504205195423613	0.589887964390828	0.200856603554675
AGO1	Other	-0.269871801288935	-0.0913307740229459	-0.155549200277766	0.0219292903655022	-0.0572834785340142
AGO2	Other	-0.112367521986328	-0.00858356703525479	-0.121620053986268	-0.110284593968163	-0.05037478313243
AGPAT1	Other	-0.369560649793027	-0.322302036662672	-0.340121761169498	-0.1697842729374	-0.287645134811968
AGPAT2	Other	-0.445793222512623	-0.504396875146348	-0.484470695710367	-0.470467904084391	-0.612708068940267
AGPAT3	Other	-0.0374726442491633	0.00111722349827413	0.150326408258889	0.0754529220109966	0.128393482616743
AGPAT4	Other	-0.191942935407924	0.0159818096887116	-0.210787233953539	-0.0557169759664257	-0.0995936142328509
AGPAT5	Other	0.0747533726782714	0.254350498011964	0.234378723608384	0.0987902734453319	0.00171269295237278
AGPAT6	Other	0.198043507627471	0.312597260127061	0.127441407129811	0.112424834385615	0.141658915778194
AGPAT9	Other	0.767507168280494	0.834174449955077	0.629943776745762	0.897878788181	0.787371374894696
AGPS	Other	-0.0702278396844531	-0.0137907561367454	0.0311678776738385	0.13548433627761	0.0683473611516799
AGR2	Other	0.655712991956315	0.656831963252775	0.725513301512585	0.670221813314061	0.63660771057481
AGR3	Other	1.34497251971769	1.46343413748747	1.46422515140315	1.42655404242375	1.35478010117371
AGRN	Other	0.122627752993991	0.184714777545076	0.145764655366268	0.29902592905415	0.176842309417012
AGRP	Other	0.468964975204721	0.593377328028272	0.494236106476581	0.292733381932925	0.556031857411534
AGT	Other	0.119106729820896	0.297540710184465	0.208138406124722	0.0836281095414483	0.275653440670936
AGTPBP1	Other	-0.135875471939857	0.00257121924610009	-0.0404666688998637	-0.267758504719663	-0.279911409272088
AGTR1	Other	-0.256421028405029	-0.14748114205514	-0.139232033423539	-0.0513321189498302	-0.0155803579196857
AGTR2	Other	-0.95883108396649	-0.953636876234652	-0.986618739429006	-0.960221083825544	-0.937890455225031
AGTRAP	Other	0.696541937441675	0.759724032595634	0.657177658038168	0.492008402190714	0.591598305672657
AGXT	Other	0.17133544577644	0.129679914833486	0.320817354811097	0.161222627616164	0.233418756291843
AGXT2	Other	-0.595397464596525	-0.376414509336402	-0.35596269549008	-0.411130812724363	-0.522963363209699
AHCTF1	Other	0.582710082148775	0.68576522541394	0.516319296764013	0.700923553465462	0.659004779503255
AHCY	Other	-0.108928246829522	-0.16064080051893	-0.162865469178994	0.0188350095889828	-0.0113429858890201
AHCYL1	Other	0.934696779627917	0.942880748364476	1.12027354166278	0.799335477016019	0.958066530164424
AHCYL2	Other	0.856246571012035	0.750694448002554	0.842991861761227	0.788489164576418	0.903886980348458
AHDC1	Other	0.194818923600364	0.183620709256205	0.246736318878222	0.385189389521099	0.149467919807939
AHI1	Other	0.251798077265204	0.210425732707286	0.189785601605082	0.282974691204959	0.283546132389744
AHNAK	Other	0.396237276604027	0.363888825167803	0.351725829759323	0.223976260943685	0.393970665124353
AHNAK2	Other	0.0540831563158927	0.13203065764381	-0.147950388239242	0.0717690285397112	-0.0760098248871814
AHR	Other	-0.000965790749926768	0.103067781453945	0.131370005984943	-0.0752372629824533	-0.0612600577156267
AHRR	Other	-0.449612849613455	-0.253151480931473	-0.469056123358373	-0.412810173191414	-0.335600480231668
AHSA1	Other	0.877077445100769	0.872799022305726	0.735905761895822	0.985297723364736	0.943225414791697
AHSA2	Other	0.555753305891087	0.83693871008328	0.576595424713715	0.648949211844772	0.662943089085289
AHSG	Other	-0.144387084595065	-0.270462889791042	-0.323180656428732	-0.202988682202871	-0.22978181351688
AHSP	Other	0.151018021163512	0.00336209863428061	0.017222451273373	0.0519161522033957	-0.0683026545767175
AICDA	Nonessential	0.124680477782512	0.140103273512849	0.145280452795276	-0.0214375784534453	0.116678679782697
