Gene	Category	CCK_biased	CCK_biased.1	CCK	Z	P(-)	FDR(-)	P(+)	FDR(+)	P(replicates)	FDR(replicates)	P(sgRNAs)	FDR(sgRNAs)
ACO1	Other	0.0536222518008587	0.0536222518008587	0.0539785912473846	NA	NA	NA	NA	NA	0.992600625877685	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACO2	Other	-0.0565415311410965	-0.0565415311410965	-0.0558117639611097	NA	NA	NA	NA	NA	0.989875184639014	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACOT1	Other	0.173346103887371	0.173346103887371	0.173690537778991	NA	NA	NA	NA	NA	0.996042193522991	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACOT11	Other	0.115138262546515	0.115138262546515	0.114377316691495	NA	NA	NA	NA	NA	0.989358124048941	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACOT12	Other	-0.183315077949744	-0.183315077949744	-0.183393878492674	NA	NA	NA	NA	NA	0.999331129807008	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACOT13	Other	-0.0739743581886956	-0.0739743581886956	-0.0747897668989056	NA	NA	NA	NA	NA	0.982431699132468	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACOT2	Other	0.0912897621420383	0.0912897621420383	0.0918482516780722	NA	NA	NA	NA	NA	0.990492945394115	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACOT4	Other	-0.00695489528235681	-0.00695489528235681	-0.00783828939965507	NA	NA	NA	NA	NA	0.992621065988407	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACOT6	Other	0.00162564146902658	0.00162564146902658	0.00181049658538526	NA	NA	NA	NA	NA	0.991499447040549	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACOT7	Other	0.141317176901832	0.141317176901832	0.140853440517905	NA	NA	NA	NA	NA	0.992492823126051	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACOT8	Other	0.0851135237047939	0.0851135237047939	0.084066768678205	NA	NA	NA	NA	NA	0.990003337104332	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACOT9	Other	0.111724405622428	0.111724405622428	0.110691898509177	NA	NA	NA	NA	NA	0.989593718336723	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACOX1	Other	-0.0638122258191457	-0.0638122258191457	-0.0650390098508294	NA	NA	NA	NA	NA	0.981258346266798	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACOX2	Other	0.0760700872223118	0.0760700872223118	0.0740719575693967	NA	NA	NA	NA	NA	0.986581839353222	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACOX3	Other	0.0371491401001397	0.0371491401001397	0.0376573546227586	NA	NA	NA	NA	NA	0.992992214706948	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACOXL	Other	-0.190315365742135	-0.190315365742135	-0.190883749053266	NA	NA	NA	NA	NA	0.97859068119519	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACP1	Other	0.126405906047972	0.126405906047972	0.126704104913535	NA	NA	NA	NA	NA	0.990980145838431	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACP2	Other	-0.0163685957754226	-0.0163685957754226	-0.0159665363638968	NA	NA	NA	NA	NA	0.995422935800917	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACP5	Other	0.119360560470103	0.119360560470103	0.118374887550026	NA	NA	NA	NA	NA	0.986291762758237	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACP6	Other	-0.177695799959341	-0.177695799959341	-0.177793813609359	NA	NA	NA	NA	NA	0.996657501791162	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACPP	Other	0.0721187059914268	0.0721187059914268	0.0740967409164776	NA	NA	NA	NA	NA	0.987143454609029	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACPT	Other	0.101301328467097	0.101301328467097	0.101494795847433	NA	NA	NA	NA	NA	0.992976761358882	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACR	Other	0.176648575599175	0.176648575599175	0.178711921901061	NA	NA	NA	NA	NA	0.980510915080052	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACRBP	Other	0.195760074372723	0.195760074372723	0.195787352370506	NA	NA	NA	NA	NA	0.999621098097226	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACRC	Other	-0.0783549614898595	-0.0783549614898595	-0.0768079495896189	NA	NA	NA	NA	NA	0.980917756070695	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACRV1	Other	0.104636980274403	0.104636980274403	0.104319423416391	NA	NA	NA	NA	NA	0.995454694466413	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACSBG1	Other	0.131488830203668	0.131488830203668	0.129377799367772	NA	NA	NA	NA	NA	0.980852318309927	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACSBG2	Other	-0.0223956174576042	-0.0223956174576042	-0.0226991183608265	NA	NA	NA	NA	NA	0.997102720032659	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACSF2	Other	0.0656407917284659	0.0656407917284659	0.067229284826862	NA	NA	NA	NA	NA	0.98744777056193	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACSF3	Other	0.112671626908867	0.112671626908867	0.113333528942805	NA	NA	NA	NA	NA	0.989614820795323	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACSL1	Other	0.0178214872096857	0.0178214872096857	0.0184658552032296	NA	NA	NA	NA	NA	0.993228337609202	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACSL3	Other	0.0392171905643186	0.0392171905643186	0.0397770004480209	NA	NA	NA	NA	NA	0.994489617605902	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACSL4	Other	0.137383418328164	0.137383418328164	0.137795273442109	NA	NA	NA	NA	NA	0.989040951796997	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACSL5	Other	0.16152763290929	0.16152763290929	0.161097976804952	NA	NA	NA	NA	NA	0.992295220065166	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACSL6	Other	0.072991347369845	0.072991347369845	0.0727488259435061	NA	NA	NA	NA	NA	0.997955899160767	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACSM1	Other	0.200758412998144	0.200758412998144	0.201338833934779	NA	NA	NA	NA	NA	0.979397415115735	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACSM2A	Other	0.150312698604555	0.150312698604555	0.150975412615186	NA	NA	NA	NA	NA	0.990296513843826	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACSM3	Other	-0.0409928334390868	-0.0409928334390868	-0.0426521100579143	NA	NA	NA	NA	NA	0.984644838519348	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACSM4	Other	0.166232152021754	0.166232152021754	0.167223145730735	NA	NA	NA	NA	NA	0.983151110426875	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACSM6	Other	0.128853836627452	0.128853836627452	0.129731251155725	NA	NA	NA	NA	NA	0.981869460704188	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACSS1	Other	-0.054376274439464	-0.054376274439464	-0.0557413949201149	NA	NA	NA	NA	NA	0.985285653872859	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACSS2	Other	0.143586393173389	0.143586393173389	0.142847528361799	NA	NA	NA	NA	NA	0.990755632951628	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACSS3	Other	-0.000873149499659961	-0.000873149499659961	-0.000917405074232813	NA	NA	NA	NA	NA	0.996755423072545	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACTA1	Other	-0.0343024221397099	-0.0343024221397099	-0.0328916301043033	NA	NA	NA	NA	NA	0.982657711543402	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACTA2	Other	0.0577979992221943	0.0577979992221943	0.0572337816693241	NA	NA	NA	NA	NA	0.98860924183125	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACTB	Other	-0.00508058270103168	-0.00508058270103168	-0.00406938543160615	NA	NA	NA	NA	NA	0.986526353712761	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACTBL2	Other	-0.0250770707105818	-0.0250770707105818	-0.0264103889821776	NA	NA	NA	NA	NA	0.989429694418915	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACTC1	Other	0.0583242215308391	0.0583242215308391	0.0580421155625654	NA	NA	NA	NA	NA	0.994159786404295	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACTG1	Other	-0.321866483694975	-0.321866483694975	-0.321903361833697	NA	NA	NA	NA	NA	0.997606093705094	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACTG2	Other	0.0318699369879967	0.0318699369879967	0.0321970174239094	NA	NA	NA	NA	NA	0.994134530356912	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACTL10	Other	0.0293734001925917	0.0293734001925917	0.0274751763144078	NA	NA	NA	NA	NA	0.984542194525753	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACTL6A	Other	-0.258603730166635	-0.258603730166635	-0.258297411019604	NA	NA	NA	NA	NA	0.994506094895539	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACTL6B	Other	-0.0430307471534523	-0.0430307471534523	-0.0450238277500629	NA	NA	NA	NA	NA	0.984403083708236	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACTL7A	Nonessential	-0.228220805806237	-0.228220805806237	-0.22767391380578	NA	NA	NA	NA	NA	0.996685364322251	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACTL7B	Nonessential	-0.127657089706157	-0.127657089706157	-0.12996326544191	NA	NA	NA	NA	NA	0.979421561750162	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACTL8	Other	0.0625763114820799	0.0625763114820799	0.0631920340593538	NA	NA	NA	NA	NA	0.993567983738492	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACTL9	Nonessential	0.156522697513443	0.156522697513443	0.157353402174495	NA	NA	NA	NA	NA	0.976369841649204	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACTN1	Other	0.0196872985621261	0.0196872985621261	0.0189068105642372	NA	NA	NA	NA	NA	0.992680477186438	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACTN2	Other	-0.18792319530524	-0.18792319530524	-0.189429045702375	NA	NA	NA	NA	NA	0.98007374150394	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACTN4	Other	-0.152466861752215	-0.152466861752215	-0.152883378486592	NA	NA	NA	NA	NA	0.972174248538	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACTR10	Other	-0.0570242046479521	-0.0570242046479521	-0.0583965295986727	NA	NA	NA	NA	NA	0.98823185678411	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACTR1A	Other	-0.290718241422919	-0.290718241422919	-0.291402714770856	NA	NA	NA	NA	NA	0.992456583146618	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACTR1B	Other	-0.204418337218171	-0.204418337218171	-0.204902442078557	NA	NA	NA	NA	NA	0.976303730922952	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACTR2	Other	-0.402104044536792	-0.402104044536792	-0.402087936358099	NA	NA	NA	NA	NA	0.999826394536095	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACTR3	Other	-0.0801783024981216	-0.0801783024981216	-0.0801557424438321	NA	NA	NA	NA	NA	0.999426808101394	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACTR3B	Other	0.100926314380281	0.100926314380281	0.0990942963511302	NA	NA	NA	NA	NA	0.987059901001541	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACTR3C	Other	-0.0171689773374051	-0.0171689773374051	-0.0164234799240688	NA	NA	NA	NA	NA	0.994450850254557	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACTR5	Other	0.0134485218345435	0.0134485218345435	0.0149846573236892	NA	NA	NA	NA	NA	0.986303695346288	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACTR6	Other	-0.0789691351085977	-0.0789691351085977	-0.078675370425872	NA	NA	NA	NA	NA	0.995839851894799	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACTR8	Other	-0.285966479187435	-0.285966479187435	-0.285851741644462	NA	NA	NA	NA	NA	0.996907007247886	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACTRT1	Nonessential	-0.023877104265946	-0.023877104265946	-0.0256242193714143	NA	NA	NA	NA	NA	0.983707842652146	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACTRT2	Other	0.192810454291012	0.192810454291012	0.192219595723423	NA	NA	NA	NA	NA	0.995542313698677	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACTRT3	Other	0.0245228724760488	0.0245228724760488	0.0249831909871222	NA	NA	NA	NA	NA	0.993444426553013	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACVR1	Other	0.0569002489845652	0.0569002489845652	0.05622608557187	NA	NA	NA	NA	NA	0.989650609684331	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACVR1B	Other	-0.0571311756454185	-0.0571311756454185	-0.0568580545890946	NA	NA	NA	NA	NA	0.992938439323716	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACVR1C	Other	0.117177564585021	0.117177564585021	0.11644204860951	NA	NA	NA	NA	NA	0.989341268589776	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACVR2A	Other	-0.216011490906456	-0.216011490906456	-0.217061340183089	NA	NA	NA	NA	NA	0.982467858283304	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACVR2B	Other	0.206721972876859	0.206721972876859	0.202351108780197	NA	NA	NA	NA	NA	0.969120155860212	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACVRL1	Other	0.160988034317718	0.160988034317718	0.162580615016283	NA	NA	NA	NA	NA	0.981240773222752	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACY1	Other	0.096610487972462	0.096610487972462	0.0962765447149398	NA	NA	NA	NA	NA	0.990547903214474	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACY3	Other	-0.154602133885599	-0.154602133885599	-0.153738965334926	NA	NA	NA	NA	NA	0.99202035858886	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACYP1	Other	-0.0896637928355724	-0.0896637928355724	-0.0909166701474538	NA	NA	NA	NA	NA	0.982849335004574	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ACYP2	Other	0.15890069185812	0.15890069185812	0.160095044097532	NA	NA	NA	NA	NA	0.981075214083054	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ADA	Other	-0.0159144937595007	-0.0159144937595007	-0.016554437381135	NA	NA	NA	NA	NA	0.992188070974871	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ADAD1	Nonessential	-0.00811639193992538	-0.00811639193992538	-0.00785667975290184	NA	NA	NA	NA	NA	0.993141572002516	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ADAD2	Other	-0.0139712314996489	-0.0139712314996489	-0.0122354394878525	NA	NA	NA	NA	NA	0.986280367977276	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ADAL	Other	0.0249636294763595	0.0249636294763595	0.0245196141508221	NA	NA	NA	NA	NA	0.987749875503394	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ADAM10	Other	-0.132790377795352	-0.132790377795352	-0.131818588558146	NA	NA	NA	NA	NA	0.986383633421986	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ADAM11	Other	-0.0065878959012126	-0.0065878959012126	-0.00570173658269122	NA	NA	NA	NA	NA	0.991302347731868	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ADAM12	Other	-0.0596238227238502	-0.0596238227238502	-0.0588948603646967	NA	NA	NA	NA	NA	0.986329485866059	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ADAM15	Other	0.0585415068055619	0.0585415068055619	0.0587295483867883	NA	NA	NA	NA	NA	0.988776605855792	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ADAM17	Other	0.0535181750052079	0.0535181750052079	0.0541667543413299	NA	NA	NA	NA	NA	0.994291861264577	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ADAM18	Nonessential	0.0196912251590588	0.0196912251590588	0.020003380216577	NA	NA	NA	NA	NA	0.992975157042583	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ADAM2	Nonessential	-0.0439304542100758	-0.0439304542100758	-0.0439707204716587	NA	NA	NA	NA	NA	0.996286611731664	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ADAM20	Nonessential	0.00321608820210651	0.00321608820210651	0.00270501650087314	NA	NA	NA	NA	NA	0.995838301095407	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ADAM21	Other	0.0556254251589908	0.0556254251589908	0.0557460357905611	NA	NA	NA	NA	NA	0.998946765489781	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ADAM22	Other	-0.117366819499684	-0.117366819499684	-0.116081722691775	NA	NA	NA	NA	NA	0.98287363562036	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ADAM23	Other	-0.0572193005376345	-0.0572193005376345	-0.0569910383244258	NA	NA	NA	NA	NA	0.986980554650331	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ADAM28	Other	0.201334820484763	0.201334820484763	0.199482616195546	NA	NA	NA	NA	NA	0.97451063475245	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ADAM29	Other	0.149766290384619	0.149766290384619	0.148845267850647	NA	NA	NA	NA	NA	0.992203850986687	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ADAM30	Nonessential	-0.10164390155946	-0.10164390155946	-0.101750183814789	NA	NA	NA	NA	NA	0.998624139206033	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ADAM32	Other	0.0921091029846002	0.0921091029846002	0.0919851654799116	NA	NA	NA	NA	NA	0.990454182130576	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ADAM33	Other	-0.0358136152017682	-0.0358136152017682	-0.0341629453997446	NA	NA	NA	NA	NA	0.982001832677795	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ADAM7	Other	0.0295386954267945	0.0295386954267945	0.0297250346017538	NA	NA	NA	NA	NA	0.990878471419208	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ADAM8	Other	0.0216288531274199	0.0216288531274199	0.0217078778178276	NA	NA	NA	NA	NA	0.998797317088399	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ADAM9	Other	0.10198329326884	0.10198329326884	0.101758766706006	NA	NA	NA	NA	NA	0.996132847145628	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ADAMDEC1	Other	0.118121564790953	0.118121564790953	0.118591428394647	NA	NA	NA	NA	NA	0.985682269229452	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ADAMTS1	Other	-0.187474992169222	-0.187474992169222	-0.188916468569438	NA	NA	NA	NA	NA	0.984842600535042	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ADAMTS10	Other	-0.0999594162404301	-0.0999594162404301	-0.099870331144191	NA	NA	NA	NA	NA	0.998118774690451	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ADAMTS12	Other	0.0650379881453243	0.0650379881453243	0.0653571769400428	NA	NA	NA	NA	NA	0.993466513889442	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ADAMTS13	Other	0.119744311838271	0.119744311838271	0.118956714564305	NA	NA	NA	NA	NA	0.98866268939916	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ADAMTS14	Other	0.0746558295059526	0.0746558295059526	0.0744666985662834	NA	NA	NA	NA	NA	0.993525091613085	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ADAMTS15	Other	0.101120534604489	0.101120534604489	0.100700336906337	NA	NA	NA	NA	NA	0.995893877659231	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ADAMTS16	Other	-0.0323855377970029	-0.0323855377970029	-0.031245489474396	NA	NA	NA	NA	NA	0.984431517032815	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ADAMTS17	Other	0.101168427550582	0.101168427550582	0.100869921538997	NA	NA	NA	NA	NA	0.997065077274073	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ADAMTS18	Other	-0.0250646948383464	-0.0250646948383464	-0.0247615029403458	NA	NA	NA	NA	NA	0.995801616669077	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ADAMTS19	Other	0.0539511600446227	0.0539511600446227	0.0547889659154751	NA	NA	NA	NA	NA	0.990896830159919	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ADAMTS2	Other	0.0605479711633593	0.0605479711633593	0.0586286959630941	NA	NA	NA	NA	NA	0.983747099562447	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ADAMTS20	Other	0.0893104944495777	0.0893104944495777	0.0901014653407906	NA	NA	NA	NA	NA	0.988922664439619	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ADAMTS3	Other	0.00855263339186699	0.00855263339186699	0.00975362599322769	NA	NA	NA	NA	NA	0.987781357957112	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ADAMTS4	Other	-0.115941186561734	-0.115941186561734	-0.118199107629109	NA	NA	NA	NA	NA	0.981642397892376	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ADAMTS5	Other	0.0325712364523123	0.0325712364523123	0.0350956708991213	NA	NA	NA	NA	NA	0.986638262408901	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ADAMTS6	Other	0.0468257429056911	0.0468257429056911	0.0469893327755512	NA	NA	NA	NA	NA	0.991297222787713	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ADAMTS7	Other	-0.25858617833533	-0.25858617833533	-0.258073844134169	NA	NA	NA	NA	NA	0.99275925093962	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ADAMTS8	Other	-0.0491758187097536	-0.0491758187097536	-0.0484483909067514	NA	NA	NA	NA	NA	0.990671750393984	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ADAMTS9	Other	-0.00488068456133723	-0.00488068456133723	-0.0050227146531477	NA	NA	NA	NA	NA	0.994954731457494	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ADAMTSL1	Other	0.11023212587478	0.11023212587478	0.109330105977463	NA	NA	NA	NA	NA	0.984678390923113	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ADAMTSL2	Other	0.0838034779740854	0.0838034779740854	0.0836769058663261	NA	NA	NA	NA	NA	0.993648091860279	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
ADAMTSL3	Other	0.0145498179346433	0.0145498179346433	0.0142455667121996	NA	NA	NA	NA	NA	0.994313051041974	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
